time,actuator,value
1738775725.2137656,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775730.2312653,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775735.2477546,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775740.2662292,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775745.282514,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775750.2979827,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775755.3149283,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775760.329704,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775765.3444517,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775770.3596456,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775775.375524,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775780.3897254,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775785.4031591,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775790.4197233,Actuator(ptr=c_void_p(94009161824400)),83.0
1738775795.4386952,Actuator(ptr=c_void_p(94009161824400)),83.0
