time,actuator,value
1764945926.741924,Actuator(ptr=c_void_p(177941616)),165.0
1764945928.7491925,Actuator(ptr=c_void_p(177941616)),78.0
1764945930.7510557,Actuator(ptr=c_void_p(177941616)),101.0
1764945932.7486937,Actuator(ptr=c_void_p(177941616)),107.0
1764945934.7458892,Actuator(ptr=c_void_p(177941616)),107.0
1764945936.7479353,Actuator(ptr=c_void_p(177941616)),107.0
1764945938.7462552,Actuator(ptr=c_void_p(177941616)),107.0
1764945940.746491,Actuator(ptr=c_void_p(177941616)),107.0
1764945942.752847,Actuator(ptr=c_void_p(177941616)),107.0
1764945944.7476838,Actuator(ptr=c_void_p(177941616)),107.0
1764945946.7489464,Actuator(ptr=c_void_p(177941616)),107.0
1764945948.745885,Actuator(ptr=c_void_p(177941616)),107.0
1764945950.747051,Actuator(ptr=c_void_p(177941616)),107.0
