time,actuator,value
1746125645.4184456,Actuator(ptr=c_void_p(94898847512512)),165.0
1746125647.4272509,Actuator(ptr=c_void_p(94898847512512)),78.0
1746125649.438668,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125651.4493518,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125653.4612236,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125655.4733148,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125657.4870758,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125659.496707,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125661.5098875,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125663.519389,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125665.530247,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125667.541639,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125669.5528755,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125671.5675175,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125673.5801108,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125675.590979,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125677.600526,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125679.6131737,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125681.6222522,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125683.6318822,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125685.644778,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125687.6573143,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125689.6694896,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125691.681442,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125693.6952043,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125695.7050347,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125697.7168775,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125699.7280257,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125701.7386959,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125703.7487643,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125705.7599437,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125707.7721157,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125709.7815545,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125711.7937448,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125713.803182,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125715.8152063,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125717.8271337,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125719.8383338,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125721.8510082,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125723.86549,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125725.8762515,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125727.8887923,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125729.8992522,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125731.9052923,Actuator(ptr=c_void_p(94898847512512)),107.0
1746125733.9156156,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125735.936846,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125737.9510832,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125739.9670708,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125741.9821174,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125743.993387,Actuator(ptr=c_void_p(94898847512512)),89.0
1746125746.0010478,Actuator(ptr=c_void_p(94898847512512)),89.0
