time,actuator,value
1764025766.3611248,Actuator(ptr=c_void_p(792464256)),165.0
1764025768.3635714,Actuator(ptr=c_void_p(792464256)),78.0
1764025770.3699327,Actuator(ptr=c_void_p(792464256)),130.0
1764025772.3668082,Actuator(ptr=c_void_p(792464256)),165.0
1764025774.3637297,Actuator(ptr=c_void_p(792464256)),159.0
1764025776.366393,Actuator(ptr=c_void_p(792464256)),136.0
1764025778.366079,Actuator(ptr=c_void_p(792464256)),136.0
1764025780.3650422,Actuator(ptr=c_void_p(792464256)),136.0
1764025782.36569,Actuator(ptr=c_void_p(792464256)),136.0
1764025784.366415,Actuator(ptr=c_void_p(792464256)),136.0
1764025786.3665028,Actuator(ptr=c_void_p(792464256)),159.0
1764025788.3664527,Actuator(ptr=c_void_p(792464256)),159.0
1764025790.366539,Actuator(ptr=c_void_p(792464256)),107.0
1764025792.3646088,Actuator(ptr=c_void_p(792464256)),159.0
1764025794.3651774,Actuator(ptr=c_void_p(792464256)),136.0
1764025796.3669999,Actuator(ptr=c_void_p(792464256)),136.0
1764025798.3662145,Actuator(ptr=c_void_p(792464256)),136.0
1764025800.3661416,Actuator(ptr=c_void_p(792464256)),136.0
1764025802.3667154,Actuator(ptr=c_void_p(792464256)),165.0
1764025804.3661013,Actuator(ptr=c_void_p(792464256)),159.0
1764025806.367742,Actuator(ptr=c_void_p(792464256)),107.0
1764025808.3657706,Actuator(ptr=c_void_p(792464256)),165.0
1764025810.3653529,Actuator(ptr=c_void_p(792464256)),136.0
1764025812.3655221,Actuator(ptr=c_void_p(792464256)),136.0
1764025814.3666847,Actuator(ptr=c_void_p(792464256)),136.0
1764025816.366267,Actuator(ptr=c_void_p(792464256)),136.0
1764025818.3670835,Actuator(ptr=c_void_p(792464256)),136.0
1764025820.3667672,Actuator(ptr=c_void_p(792464256)),159.0
1764025822.367807,Actuator(ptr=c_void_p(792464256)),159.0
1764025824.3677773,Actuator(ptr=c_void_p(792464256)),107.0
1764025826.3669262,Actuator(ptr=c_void_p(792464256)),159.0
1764025828.3661687,Actuator(ptr=c_void_p(792464256)),136.0
1764025830.365813,Actuator(ptr=c_void_p(792464256)),136.0
1764025832.366702,Actuator(ptr=c_void_p(792464256)),136.0
1764025834.3663197,Actuator(ptr=c_void_p(792464256)),136.0
1764025836.367881,Actuator(ptr=c_void_p(792464256)),165.0
1764025838.366588,Actuator(ptr=c_void_p(792464256)),159.0
1764025840.3657155,Actuator(ptr=c_void_p(792464256)),107.0
1764025842.3675108,Actuator(ptr=c_void_p(792464256)),165.0
1764025844.3654745,Actuator(ptr=c_void_p(792464256)),136.0
1764025846.3674483,Actuator(ptr=c_void_p(792464256)),136.0
1764025848.3706574,Actuator(ptr=c_void_p(792464256)),136.0
1764025850.366594,Actuator(ptr=c_void_p(792464256)),136.0
