time,actuator,value
1764026784.7821755,Actuator(ptr=c_void_p(792464256)),165.0
1764026786.7885373,Actuator(ptr=c_void_p(792464256)),78.0
1764026788.788455,Actuator(ptr=c_void_p(792464256)),130.0
1764026790.7871807,Actuator(ptr=c_void_p(792464256)),165.0
1764026792.7872863,Actuator(ptr=c_void_p(792464256)),107.0
1764026794.7893496,Actuator(ptr=c_void_p(792464256)),159.0
1764026796.788109,Actuator(ptr=c_void_p(792464256)),136.0
1764026798.7866094,Actuator(ptr=c_void_p(792464256)),136.0
1764026800.7926047,Actuator(ptr=c_void_p(792464256)),136.0
1764026802.791276,Actuator(ptr=c_void_p(792464256)),136.0
1764026804.787712,Actuator(ptr=c_void_p(792464256)),159.0
1764026806.7910483,Actuator(ptr=c_void_p(792464256)),159.0
1764026808.787968,Actuator(ptr=c_void_p(792464256)),107.0
1764026810.787436,Actuator(ptr=c_void_p(792464256)),159.0
1764026812.7863357,Actuator(ptr=c_void_p(792464256)),136.0
1764026814.786881,Actuator(ptr=c_void_p(792464256)),136.0
1764026816.7872279,Actuator(ptr=c_void_p(792464256)),136.0
1764026818.7869534,Actuator(ptr=c_void_p(792464256)),136.0
1764026820.7864814,Actuator(ptr=c_void_p(792464256)),159.0
1764026822.7879267,Actuator(ptr=c_void_p(792464256)),159.0
1764026824.787973,Actuator(ptr=c_void_p(792464256)),159.0
1764026826.7853925,Actuator(ptr=c_void_p(792464256)),107.0
1764026828.7867422,Actuator(ptr=c_void_p(792464256)),159.0
1764026830.786453,Actuator(ptr=c_void_p(792464256)),136.0
1764026832.7868538,Actuator(ptr=c_void_p(792464256)),136.0
1764026834.786653,Actuator(ptr=c_void_p(792464256)),136.0
1764026836.7861056,Actuator(ptr=c_void_p(792464256)),136.0
1764026838.7869313,Actuator(ptr=c_void_p(792464256)),159.0
1764026840.7865746,Actuator(ptr=c_void_p(792464256)),159.0
1764026842.7892833,Actuator(ptr=c_void_p(792464256)),107.0
1764026844.787479,Actuator(ptr=c_void_p(792464256)),165.0
1764026846.787032,Actuator(ptr=c_void_p(792464256)),136.0
1764026848.7869496,Actuator(ptr=c_void_p(792464256)),136.0
1764026850.7868443,Actuator(ptr=c_void_p(792464256)),136.0
1764026852.7870696,Actuator(ptr=c_void_p(792464256)),136.0
1764026854.7862964,Actuator(ptr=c_void_p(792464256)),136.0
1764026856.788387,Actuator(ptr=c_void_p(792464256)),159.0
1764026858.7865887,Actuator(ptr=c_void_p(792464256)),107.0
1764026860.7888181,Actuator(ptr=c_void_p(792464256)),165.0
1764026862.786459,Actuator(ptr=c_void_p(792464256)),136.0
1764026864.7870405,Actuator(ptr=c_void_p(792464256)),136.0
1764026866.7871802,Actuator(ptr=c_void_p(792464256)),136.0
1764026868.786631,Actuator(ptr=c_void_p(792464256)),136.0
1764026870.7872887,Actuator(ptr=c_void_p(792464256)),136.0
