time,actuator,value
1751794233.9479377,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794235.9522846,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794237.9564993,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794239.9612932,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794241.9660027,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794243.9703674,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794245.9758406,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794247.9808092,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794249.9855716,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794251.9909425,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794253.9952466,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794256.000751,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794258.005428,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794260.0100083,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794262.015375,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794264.0209084,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794266.0257792,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794268.029967,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794270.0339549,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794272.0386362,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794274.043285,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794276.0479271,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794278.0526211,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794280.0592687,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794282.0631316,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794284.0673983,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794286.0715384,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794288.077489,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794290.0820684,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794292.0860808,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794294.0904179,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794296.0949879,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794298.0995462,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794300.104045,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794302.1086042,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794304.1129985,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794306.1174335,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794308.1235373,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794310.1280315,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794312.1320748,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794314.1364565,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794316.141297,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794318.1457527,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794320.1506474,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794322.1553693,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794324.1596823,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794326.16456,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794328.1689928,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794330.17408,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794332.1785173,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794334.1833868,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794336.187975,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794338.193335,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794340.1979625,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794342.202615,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794344.2073028,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794346.2117114,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794348.2167518,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794350.221192,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794352.2256947,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794354.2315855,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794356.2362742,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794358.2405396,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794360.2464988,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794362.2507625,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794364.2555873,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794366.26102,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794368.266544,Actuator(ptr=c_void_p(94493429364320)),107.0
1751794370.2708938,Actuator(ptr=c_void_p(94493429364320)),107.0
