time,actuator,value
1746114079.421359,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114084.4296813,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114089.4379766,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114094.445995,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114099.45633,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114104.4643855,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114109.4719555,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114114.479664,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114119.4873424,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114124.4956675,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114129.5035005,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114134.5113645,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114139.5191102,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114144.5286415,Actuator(ptr=c_void_p(94389263355792)),165.0
1746114149.5368934,Actuator(ptr=c_void_p(94389263355792)),165.0
