time,actuator,value
1772512371.297915,Actuator(ptr=c_void_p(327659664)),118.0
1772512379.30459,Actuator(ptr=c_void_p(327659664)),118.0
1772512387.311303,Actuator(ptr=c_void_p(327659664)),118.0
1772512395.3280938,Actuator(ptr=c_void_p(327659664)),118.0
1772512403.3579674,Actuator(ptr=c_void_p(327659664)),118.0
1772512411.392049,Actuator(ptr=c_void_p(327659664)),118.0
1772512419.4235234,Actuator(ptr=c_void_p(327659664)),118.0
1772512427.4547396,Actuator(ptr=c_void_p(327659664)),118.0
1772512435.484899,Actuator(ptr=c_void_p(327659664)),118.0
1772512443.5146146,Actuator(ptr=c_void_p(327659664)),118.0
1772512451.5453575,Actuator(ptr=c_void_p(327659664)),118.0
