Progress,Power,TOT_INS_PER_CYC,L3_TCM_PER_TCA,TOT_STL_PER_CYC,Action,Reward,Next_Progress,Next_Power,Next_TOT_INS_PER_CYC,Next_L3_TCM_PER_TCA,Next_STL_PER_CYC
0,0,0,0,0,89.0,0.17324680449250476,178.9588428892983,102.29705267206857,0.19815289903987326,0.9327101927265689,0.8177927124823386
178.9588428892983,102.29705267206857,0.19815289903987326,0.9327101927265689,0.8177927124823386,147.0,0.1291627576196895,190.87325121071876,146.77731191891348,0.16551624292374315,0.9333671039429943,0.8549428789272167
190.87325121071876,146.77731191891348,0.16551624292374315,0.9333671039429943,0.8549428789272167,101.0,0.18417676535859653,186.20945091858152,100.10366014737382,0.18768523176365212,0.9342423174934679,0.8508025657339667
186.20945091858152,100.10366014737382,0.18768523176365212,0.9342423174934679,0.8508025657339667,136.0,0.14353961849823957,196.16841973741538,135.66500008136867,0.16768372093077763,0.9334836127325337,0.871613830287955
196.16841973741538,135.66500008136867,0.16768372093077763,0.9334836127325337,0.871613830287955,130.0,0.14860885648443595,193.94596485684096,129.50767595210806,0.1691457818209727,0.9342638979064362,0.8658193717606861
193.94596485684096,129.50767595210806,0.1691457818209727,0.9342638979064362,0.8658193717606861,136.0,0.14471809473793512,196.79366241375408,134.9841440492433,0.1664054420449029,0.9333565385419934,0.8667770656127092
196.79366241375408,134.9841440492433,0.1664054420449029,0.9333565385419934,0.8667770656127092,147.0,0.13763455854061896,202.49003140376766,146.12150316812216,0.16375583535471808,0.9335341822060041,0.8712771365664018
202.49003140376766,146.12150316812216,0.16375583535471808,0.9335341822060041,0.8712771365664018,118.0,0.16243640098130407,193.11112233949137,117.88414245383206,0.17752378468149677,0.9327555237678997,0.8689009598683537
193.11112233949137,117.88414245383206,0.17752378468149677,0.9327555237678997,0.8689009598683537,124.0,0.1560055763254487,195.17858740185957,124.11000696198877,0.1738836556215194,0.933453967219469,0.8665379553823194
195.17858740185957,124.11000696198877,0.1738836556215194,0.933453967219469,0.8665379553823194,159.0,0.13013800114796248,205.51342415392133,156.91961021459025,0.1652738736065807,0.9325645817253376,0.8869239037972312
205.51342415392133,156.91961021459025,0.1652738736065807,0.9325645817253376,0.8869239037972312,118.0,0.13013800114796248,205.51342415392133,156.91961021459025,0.1652738736065807,0.9325645817253376,0.8869239037972312
0,0,0,0,0,112.0,0.17234663259422137,193.1377974370607,111.0635747446199,0.18477448025518173,0.9340276513282864,0.8653620462944873
193.1377974370607,111.0635747446199,0.18477448025518173,0.9340276513282864,0.8653620462944873,165.0,0.125466034890159,200.0441047510953,158.44084383174038,0.16467977157233077,0.9327224559696348,0.842397469982829
200.0441047510953,158.44084383174038,0.16467977157233077,0.9327224559696348,0.842397469982829,136.0,0.14023777910358554,198.08263697024836,140.2476996116262,0.16669600694346728,0.9340152227930579,0.8472499672874223
