time,actuator,value
1750312588.2414224,Actuator(ptr=c_void_p(94124180795744)),165.0
1750312590.249556,Actuator(ptr=c_void_p(94124180795744)),78.0
1750312592.258158,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312594.2679288,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312596.2779882,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312598.287175,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312600.296381,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312602.3067029,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312604.3163762,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312606.3290737,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312608.3397834,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312610.351084,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312612.3612175,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312614.372365,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312616.3814425,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312618.391251,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312620.404095,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312622.4148376,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312624.425486,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312626.4375465,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312628.4471517,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312630.4585295,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312632.470059,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312634.4791126,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312636.4897904,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312638.5014942,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312640.5108485,Actuator(ptr=c_void_p(94124180795744)),95.0
1750312642.5199258,Actuator(ptr=c_void_p(94124180795744)),95.0
