time,actuator,value
1743095312.420687,Actuator(ptr=c_void_p(94321739456816)),78.0
1743095315.43446,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095318.4480355,Actuator(ptr=c_void_p(94321739456816)),89.0
1743095321.4623497,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095324.4760263,Actuator(ptr=c_void_p(94321739456816)),89.0
1743095327.4902322,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095330.5021565,Actuator(ptr=c_void_p(94321739456816)),89.0
1743095333.5169477,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095336.530778,Actuator(ptr=c_void_p(94321739456816)),89.0
1743095339.545848,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095342.5581408,Actuator(ptr=c_void_p(94321739456816)),89.0
1743095345.5721495,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095348.5857415,Actuator(ptr=c_void_p(94321739456816)),89.0
1743095351.600099,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095354.6136498,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095357.6283655,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095360.643401,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095363.6576953,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095366.670429,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095369.6881597,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095372.7016978,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095375.7200623,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095378.7325447,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095381.7478414,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095384.76221,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095387.7783737,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095390.791578,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095393.8070867,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095396.8223114,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095399.8375688,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095402.8491857,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095405.8637276,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095408.876464,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095411.892944,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095414.906328,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095417.9226327,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095420.9378393,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095423.9533002,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095426.9650981,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095429.9801881,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095432.9942434,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095436.0114875,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095439.024873,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095442.0400898,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095445.0565832,Actuator(ptr=c_void_p(94321739456816)),89.0
1743095448.0711834,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095451.0841312,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095454.0992322,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095457.1161218,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095460.1322942,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095463.1486535,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095466.1653085,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095469.180696,Actuator(ptr=c_void_p(94321739456816)),89.0
1743095472.197313,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095475.2109766,Actuator(ptr=c_void_p(94321739456816)),89.0
1743095478.2264342,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095481.2398715,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095484.2559674,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095487.2692587,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095490.2854335,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095493.301812,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095496.3169506,Actuator(ptr=c_void_p(94321739456816)),147.0
1743095499.3329594,Actuator(ptr=c_void_p(94321739456816)),83.0
1743095502.3520315,Actuator(ptr=c_void_p(94321739456816)),147.0
