time,actuator,value
1769998027.8949487,Actuator(ptr=c_void_p(271801056)),124.0
1769998035.9147098,Actuator(ptr=c_void_p(271801056)),124.0
1769998043.936801,Actuator(ptr=c_void_p(271801056)),124.0
1769998051.9584084,Actuator(ptr=c_void_p(271801056)),124.0
1769998059.9785202,Actuator(ptr=c_void_p(271801056)),124.0
1769998067.9969227,Actuator(ptr=c_void_p(271801056)),124.0
1769998076.0185049,Actuator(ptr=c_void_p(271801056)),124.0
1769998084.0407417,Actuator(ptr=c_void_p(271801056)),124.0
1769998092.0594232,Actuator(ptr=c_void_p(271801056)),124.0
1769998100.0758193,Actuator(ptr=c_void_p(271801056)),124.0
1769998108.100133,Actuator(ptr=c_void_p(271801056)),124.0
1769998116.120717,Actuator(ptr=c_void_p(271801056)),124.0
1769998124.1448572,Actuator(ptr=c_void_p(271801056)),124.0
1769998132.1656024,Actuator(ptr=c_void_p(271801056)),124.0
1769998140.1826649,Actuator(ptr=c_void_p(271801056)),124.0
1769998148.2020233,Actuator(ptr=c_void_p(271801056)),124.0
1769998156.2209923,Actuator(ptr=c_void_p(271801056)),124.0
