time,actuator,value
1742850842.3691728,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850847.377721,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850852.3863034,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850857.394997,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850862.403643,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850867.4130793,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850872.4237812,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850877.4322147,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850882.4406872,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850887.449383,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850892.458092,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850897.4667695,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850902.4753144,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850907.483874,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850912.492653,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850917.50096,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850922.5088248,Actuator(ptr=c_void_p(94148993807888)),89.0
1742850927.5173247,Actuator(ptr=c_void_p(94148993807888)),89.0
