time,actuator,value
1745888865.7110271,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888870.7309797,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888875.7537208,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888880.7734654,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888885.794722,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888890.8150342,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888895.8382018,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888900.857555,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888905.8771248,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888910.8983343,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888915.920531,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888920.9411995,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888925.9622781,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888930.9827957,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888936.0045352,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888941.0258265,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888946.0446503,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888951.0660887,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888956.0866358,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888961.1071818,Actuator(ptr=c_void_p(94457431880384)),78.0
1745888966.1255846,Actuator(ptr=c_void_p(94457431880384)),78.0
