time,actuator,value
1743457756.0324695,Actuator(ptr=c_void_p(94318211841568)),112.0
1743457761.0482407,Actuator(ptr=c_void_p(94318211841568)),141.0
1743457766.0694754,Actuator(ptr=c_void_p(94318211841568)),147.0
1743457771.0872595,Actuator(ptr=c_void_p(94318211841568)),159.0
1743457776.1049623,Actuator(ptr=c_void_p(94318211841568)),89.0
1743457781.125068,Actuator(ptr=c_void_p(94318211841568)),130.0
1743457786.1442943,Actuator(ptr=c_void_p(94318211841568)),159.0
1743457791.1613889,Actuator(ptr=c_void_p(94318211841568)),124.0
1743457796.1808145,Actuator(ptr=c_void_p(94318211841568)),124.0
1743457801.1977713,Actuator(ptr=c_void_p(94318211841568)),130.0
1743457806.214707,Actuator(ptr=c_void_p(94318211841568)),124.0
