App,Progress,Power,TOT_INS_PER_CYC,L3_TCM_PER_TCA,TOT_STL_PER_CYC,Action,Reward,Next_Progress,Next_Power,Next_TOT_INS_PER_CYC,Next_L3_TCM_PER_TCA,Next_STL_PER_CYC
ones-npb-is,7.865846094154869,150.68239138173664,0.4787423046492507,0.8615027643418399,0.6645901266626302,153.0,0.9038025776523191,7.8290260173948925,147.08168657035003,0.4770500047463665,0.8616730378156902,0.6688867503866816
ones-npb-is,7.755367976944936,147.26424700722515,0.4770500047463665,0.8616730378156902,0.6688867503866816,141.0,0.7422295530867287,7.7806551957680385,153.1212803025262,0.47839654422248,0.861441263501942,0.6493715814691092
ones-npb-is,7.722048264411902,148.48354544784786,0.47839654422248,0.861441263501942,0.6493715814691092,159.0,0.8207774650360324,7.752685693474502,155.96733629377536,0.4615280083444887,0.8618347631369307,0.6581377338646683
ones-npb-is,7.752685693474502,155.96733629377536,0.4615280083444887,0.8618347631369307,0.6581377338646683,165.0,0.9015666282429007,7.820135622438859,159.48622102907905,0.478434900655098,0.8615111696316565,0.6486355534671768
ones-npb-is,7.820135622438859,159.48622102907905,0.478434900655098,0.8615111696316565,0.6486355534671768,147.0,0.7768659272462268,7.750248662293593,153.89650368982566,0.4739013238193226,0.8612654869077745,0.6529309983888706
ones-npb-is,7.750248662293593,153.89650368982566,0.4739013238193226,0.8612654869077745,0.6529309983888706,153.0,0.7943438572974277,7.697905874507201,147.85950936510494,0.4647159087384523,0.861957271734821,0.6549298655435334
ones-npb-is,7.697905874507201,147.85950936510494,0.4647159087384523,0.861957271734821,0.6549298655435334,147.0,0.8347047246414125,7.751477582541468,148.97879432119583,0.4771082604432278,0.8612334862675264,0.6612444934077386
ones-npb-is,7.751477582541468,148.97879432119583,0.4771082604432278,0.8612334862675264,0.6612444934077386,153.0,0.8395247829096919,7.868555631041046,154.22862472716378,0.46855984797474,0.8615648367551687,0.6518847335647369
ones-npb-is,7.868555631041046,154.22862472716378,0.46855984797474,0.8615648367551687,0.6518847335647369,165.0,0.9500603186694947,7.895246617424959,158.931879844763,0.4835815861087112,0.8612127859647689,0.6478478926503396
ones-npb-is,7.895246617424959,158.931879844763,0.4835815861087112,0.8612127859647689,0.6478478926503396,153.0,0.838320836078353,7.861849715470785,157.237646296637,0.4721668367800461,0.861385169674449,0.6555465226702726
ones-npb-is,7.861849715470785,157.237646296637,0.4721668367800461,0.861385169674449,0.6555465226702726,153.0,0.8319164206834142,7.755519411422048,150.28802949915348,0.4666748585794475,0.8611664713148709,0.6484500530804163
ones-npb-is,7.755519411422048,150.28802949915348,0.4666748585794475,0.8611664713148709,0.6484500530804163,147.0,0.8172229457234683,7.756122499527647,147.57615850030027,0.4766971236689151,0.8606215625315332,0.6511326434073905
ones-npb-is,7.756122499527647,147.57615850030027,0.4766971236689151,0.8606215625315332,0.6511326434073905,147.0,0.8227668719718579,7.768897819067214,148.4976540396566,0.4771470971744542,0.8607945635464052,0.650298698850555
ones-npb-is,7.768897819067214,148.4976540396566,0.4771470971744542,0.8607945635464052,0.650298698850555,153.0,0.8436212198799711,7.783219514007775,149.4599589412536,0.471375528068218,0.8606700333020517,0.6566624068233422
ones-npb-is,7.7923445709443415,150.15847964706734,0.471375528068218,0.8606700333020517,0.6566624068233422,147.0,0.8270150391919386,7.764720601696746,147.42793018941643,0.476575209869179,0.8606564230624569,0.6505880908040624
ones-npb-is,7.72822037395048,144.63384736616146,0.476575209869179,0.8606564230624569,0.6505880908040624,153.0,0.8270150391919386,7.813345290249423,148.76742194295727,0.476575209869179,0.8606564230624569,0.6505880908040624
ones-npb-is,7.761636634275543,144.80913794334606,0.4886494353926751,0.8614634789639337,0.6611773694761723,159.0,0.9251459124942825,7.909588934841184,155.96537175889011,0.4692500682458719,0.8613496320189845,0.6765822629241001
ones-npb-is,7.873088707094917,153.17128893563512,0.4692500682458719,0.8613496320189845,0.6765822629241001,159.0,0.9292199522308171,7.987802944426291,161.97033548388436,0.469216493693337,0.8606119293314982,0.6757409406698365
ones-npb-is,7.996928001362858,162.6688561896981,0.469216493693337,0.8606119293314982,0.6757409406698365,159.0,0.9227182267178826,7.907228745794129,154.67680571013472,0.4691194669816896,0.860683043653552,0.6751636657640159
ones-npb-is,7.907228745794129,154.67680571013472,0.4691194669816896,0.860683043653552,0.6751636657640159,141.0,0.8284189451029862,7.81136295125746,145.16338438131146,0.4852783549858555,0.8608135551907543,0.6629092999944204
ones-npb-is,7.81136295125746,145.16338438131146,0.4852783549858555,0.8608135551907543,0.6629092999944204,141.0,0.8308404100030455,7.792290050607626,142.19284172877448,0.4876133432777013,0.860480795220063,0.6637234250819024
ones-npb-is,7.792290050607626,142.19284172877448,0.4876133432777013,0.860480795220063,0.6637234250819024,147.0,0.8688388834061795,7.773039362527149,141.68677809863976,0.4811378256181995,0.8605487775332773,0.6681932289967387
ones-npb-is,7.773039362527149,141.68677809863976,0.4811378256181995,0.8605487775332773,0.6681932289967387,136.0,0.7818852905563276,7.768327047750338,140.78813555835825,0.4916240181265656,0.8605946796454327,0.6604800447119132
ones-npb-is,7.768327047750338,140.78813555835825,0.4916240181265656,0.8605946796454327,0.6604800447119132,147.0,0.8721646002180745,7.846895358820989,147.75572215641768,0.4829384048639057,0.860983345901698,0.6563519867724534
ones-npb-is,7.846895358820989,147.75572215641768,0.4829384048639057,0.860983345901698,0.6563519867724534,159.0,0.9191601105988745,7.836967879517763,150.08321093116194,0.4703039997377817,0.8618903023487987,0.6639702315870131
ones-npb-is,7.836967879517763,150.08321093116194,0.4703039997377817,0.8618903023487987,0.6639702315870131,136.0,0.7471562648727768,7.745614415163189,144.93967604748332,0.4883272073471933,0.862048318498067,0.6490298522348785
ones-npb-is,7.745614415163189,144.93967604748332,0.4883272073471933,0.862048318498067,0.6490298522348785,147.0,0.8351954235900203,7.750214121095896,147.2347604641366,0.479393312989702,0.861955322973025,0.653680531268066
ones-npb-is,7.750214121095896,147.2347604641366,0.479393312989702,0.861955322973025,0.653680531268066,159.0,0.8753902810608083,7.804431845660254,152.6747311519751,0.4636565874656702,0.8619685227904941,0.6501662225855208
ones-npb-is,7.804431845660254,152.6747311519751,0.4636565874656702,0.8619685227904941,0.6501662225855208,141.0,0.7720392917882848,7.714025222762663,146.4687012805656,0.4770950642844778,0.8621818714434678,0.6378511517927004
ones-npb-is,7.714025222762663,146.4687012805656,0.4770950642844778,0.8621818714434678,0.6378511517927004,141.0,0.7757412454122932,7.683481374910083,142.91699961838535,0.4830321791968617,0.8624614731797711,0.6483531520715611
ones-npb-is,7.664837390914876,142.36262780356373,0.4830321791968617,0.8624614731797711,0.6483531520715611,153.0,0.836654117632365,7.746054824760508,150.04996605803996,0.470997373150165,0.8622260847301377,0.6558801159594012
ones-npb-is,7.820630760741336,152.26745331732639,0.470997373150165,0.8622260847301377,0.6558801159594012,153.0,0.836654117632365,7.824724095852876,153.0202516582238,0.470997373150165,0.8622260847301377,0.6558801159594012
ones-npb-is,7.930373338492384,156.16169194221297,0.4771428460973797,0.8612499057334319,0.6573415267176417,153.0,0.9134509435976015,7.943775131652473,156.2881452130399,0.4779598669814794,0.8611594013118444,0.6606317765135936
ones-npb-is,8.018351067633304,158.50563247232637,0.4779598669814794,0.8611594013118444,0.6606317765135936,165.0,0.9737861543225608,7.965706223164477,154.89917364034494,0.4863688247857236,0.8602945066230139,0.6494995499707079
ones-npb-is,7.94706223916927,154.34480182552332,0.4863688247857236,0.8602945066230139,0.6494995499707079,147.0,0.8523294998653126,7.896936875335632,153.27224166329012,0.4810656165841557,0.8602463626721115,0.6553987732308517
ones-npb-is,7.896936875335632,153.27224166329012,0.4810656165841557,0.8602463626721115,0.6553987732308517,153.0,0.8795443908451439,7.82341194201585,149.07965232031103,0.4747812886395407,0.8598662915485645,0.6590812863943957
ones-npb-is,7.82341194201585,149.07965232031103,0.4747812886395407,0.8598662915485645,0.6590812863943957,153.0,0.8903637155953512,7.96472362430428,157.20894414243807,0.4755109833038998,0.8609011339071981,0.6563504832621153
ones-npb-is,7.96472362430428,157.20894414243807,0.4755109833038998,0.8609011339071981,0.6563504832621153,165.0,0.9964426433319575,7.936314940480711,152.0259369339819,0.4874494637610487,0.8618160122254507,0.6528123601094421
ones-npb-is,7.936314940480711,152.0259369339819,0.4874494637610487,0.8618160122254507,0.6528123601094421,141.0,0.838459637191447,7.977627083305046,153.24589951807866,0.4897263336440051,0.8617693969426949,0.6510975703285908
ones-npb-is,7.977627083305046,153.24589951807866,0.4897263336440051,0.8617693969426949,0.6510975703285908,165.0,0.9990945547295107,7.928801850211972,151.28332584826538,0.4889509719242178,0.8619255719763577,0.6525828998620744
ones-npb-is,7.928801850211972,151.28332584826538,0.4889509719242178,0.8619255719763577,0.6525828998620744,153.0,0.9044445014070084,8.050199848708885,160.17251852439938,0.4777873861700935,0.8619187851173697,0.6593954732880919
ones-npb-is,8.050199848708885,160.17251852439938,0.4777873861700935,0.8619187851173697,0.6593954732880919,165.0,1.0,8.019645687384106,159.0703262250541,0.486072533303544,0.8617674262774957,0.6522097800739961
ones-npb-is,8.019645687384106,159.0703262250541,0.486072533303544,0.8617674262774957,0.6522097800739961,153.0,0.8958808167818981,7.802656987182177,145.0721719036655,0.4775557871847546,0.8619945404657494,0.6586460452390762
ones-npb-is,7.802656987182177,145.0721719036655,0.4775557871847546,0.8619945404657494,0.6586460452390762,124.0,0.6711065849535192,7.741831126699566,140.6198014582826,0.5058169646045882,0.8617447058842493,0.6345318388533849
ones-npb-is,7.741831126699566,140.6198014582826,0.5058169646045882,0.8617447058842493,0.6345318388533849,165.0,0.9978384429316385,7.845783056018469,147.61284620896532,0.4906002992635078,0.8620422479095772,0.6498747507022349
ones-npb-is,7.79573061558874,144.99450054879694,0.4906002992635078,0.8620422479095772,0.6498747507022349,153.0,0.8941589462832666,7.8899846640032125,151.764224877897,0.4771608089521612,0.8620430262018189,0.6587386791488833
ones-npb-is,7.998829410121881,159.62163301941865,0.4771608089521612,0.8620430262018189,0.6587386791488833,153.0,0.8941589462832666,7.93949554018312,157.43890074803235,0.4771608089521612,0.8620430262018189,0.6587386791488833
ones-npb-mg,47.328262423811076,152.94322594585782,0.3334699563785565,0.8785886961828996,0.6704410929237209,165.0,1.0,48.46175199805171,164.0302713598291,0.3753100728888014,0.8529172245487816,0.6275437106761126
ones-npb-mg,46.701924029606985,158.2182225442635,0.3753100728888014,0.8529172245487816,0.6275437106761126,165.0,1.0,47.193857187613105,167.20957825265788,0.3753100728888014,0.8529172245487816,0.6275437106761126
