time,actuator,value
1762812303.4959881,none,2200000000.0
1762812305.4992626,none,1400000000.0
1762812307.501187,none,2100000000.0
1762812309.5040035,none,3500000000.0
1762812311.5074387,none,1400000000.0
1762812313.5100052,none,2800000000.0
1762812315.5136764,none,2500000000.0
1762812317.5189536,none,2900000000.0
1762812319.5208783,none,2400000000.0
1762812321.5284603,none,1600000000.0
1762812323.5302932,none,1700000000.0
1762812325.533947,none,2500000000.0
1762812327.5371144,none,3100000000.0
1762812329.5410073,none,2100000000.0
1762812331.5467412,none,2700000000.0
1762812333.550785,none,2600000000.0
1762812335.5575438,none,2300000000.0
1762812337.559769,none,3500000000.0
1762812339.562862,none,1300000000.0
1762812341.5652606,none,4000000000.0
1762812343.5708973,none,1600000000.0
1762812345.5793025,none,4000000000.0
1762812347.5812612,none,3400000000.0
1762812349.5843856,none,3500000000.0
1762812351.5867138,none,3600000000.0
1762812353.5920784,none,2000000000.0
1762812355.5941923,none,2200000000.0
1762812357.6012924,none,3500000000.0
1762812359.606595,none,3000000000.0
1762812361.6105797,none,1500000000.0
1762812363.6162035,none,3700000000.0
1762812365.6205022,none,1300000000.0
1762812367.623498,none,3200000000.0
1762812369.6288586,none,3100000000.0
1762812371.632535,none,3200000000.0
1762812373.6353054,none,3800000000.0
1762812375.6389647,none,1000000000.0
1762812377.6424747,none,2100000000.0
1762812379.6481822,none,3400000000.0
1762812381.6521,none,3600000000.0
1762812383.656299,none,1900000000.0
