time,actuator,value
1742762132.7430797,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762137.7778242,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762142.809764,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762147.8412035,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762152.8741255,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762157.9100072,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762162.9410064,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762167.9727876,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762173.0037558,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762178.0375452,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762183.0718503,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762188.1018202,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762193.1341243,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762198.1698418,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762203.2015772,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762208.2332346,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762213.2714663,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762218.3122358,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762223.347031,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762228.3816373,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762233.4145055,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762238.4467003,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762243.478493,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762248.5122812,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762253.543588,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762258.5778036,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762263.6080153,Actuator(ptr=c_void_p(94401975738896)),101.0
1742762268.643457,Actuator(ptr=c_void_p(94401975738896)),101.0
