time,actuator,value
1758239471.9345112,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239473.9439716,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239475.9517145,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239477.961049,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239479.9691136,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239481.9772022,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239483.9855611,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239485.9947855,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239488.0038562,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239490.0131698,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239492.0233495,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239494.030845,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239496.0391042,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239498.0494728,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239500.0590737,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239502.0691893,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239504.0795817,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239506.0877416,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239508.0967638,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239510.1069398,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239512.1156278,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239514.1240988,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239516.1334999,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239518.14302,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239520.1528418,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239522.1636245,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239524.173624,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239526.1824014,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239528.190773,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239530.200598,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239532.2104535,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239534.219454,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239536.2293541,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239538.24013,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239540.2499022,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239542.2613697,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239544.2732108,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239546.282385,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239548.290307,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239550.3003623,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239552.310382,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239554.3205352,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239556.3299234,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239558.3386004,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239560.3466756,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239562.3548446,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239564.363568,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239566.373156,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239568.3822455,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239570.3926742,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239572.4018383,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239574.410317,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239576.4194343,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239578.4276793,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239580.4357255,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239582.4441004,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239584.4516535,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239586.4604619,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239588.4697328,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239590.4798198,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239592.4890225,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239594.4989877,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239596.5090876,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239598.5187776,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239600.5296044,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239602.5379055,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239604.5481207,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239606.5567074,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239608.5659075,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239610.5750186,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239612.5857852,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239614.5960338,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239616.605553,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239618.6160371,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239620.6265273,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239622.6369526,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239624.6484706,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239626.658286,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239628.668354,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239630.678469,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239632.6858184,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239634.6943383,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239636.7038436,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239638.7140422,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239640.7245193,Actuator(ptr=c_void_p(94320316791872)),112.0
1758239642.7332735,Actuator(ptr=c_void_p(94320316791872)),112.0
