time,scope,value
1746045764.9712977,0,144.27552157996405
1746045764.9712977,1,147.26857426495494
1746045765.9711962,0,117.37102545181757
1746045765.9711962,1,118.07073397784715
1746045766.9711978,0,118.1101827585987
1746045766.9711978,1,114.11877820143543
1746045767.9711907,0,120.85288909963784
1746045767.9711907,1,118.80605775784107
1746045768.971194,0,119.12540733039145
1746045768.971194,1,117.0154029791028
1746045769.9711447,0,119.81988660945198
1746045769.9711447,1,115.00146503045795
1746045770.971116,0,138.38012905290887
1746045770.971116,1,141.7689059141921
1746045771.9711926,0,144.55836863254973
1746045771.9711926,1,144.59687266465292
1746045772.9711955,0,139.58878870742583
1746045772.9711955,1,150.4368373336019
1746045773.971196,0,142.9640788774676
1746045773.971196,1,139.58126963626628
1746045774.9711878,0,143.27465632775318
1746045774.9711878,1,139.54825658077507
1746045775.9711888,0,117.4206696487774
1746045775.9711888,1,115.42946917578836
1746045776.9712007,0,117.31261300811379
1746045776.9712007,1,121.88640094158497
1746045777.9711864,0,117.35710348062992
1746045777.9711864,1,114.30249186646253
1746045778.971197,0,115.60509209460493
1746045778.971197,1,115.36450237415745
1746045779.9712048,0,116.2739160263494
1746045779.9712048,1,121.19118493011854
1746045780.971214,0,145.4865825133959
1746045780.971214,1,146.22165126688273
1746045781.9712045,0,146.0422152730565
1746045781.9712045,1,141.67699199399377
1746045782.9711971,0,141.8404168420147
1746045782.9711971,1,144.63082611880446
1746045783.9712024,0,147.32223184889605
1746045783.9712024,1,143.7428594973739
1746045784.9711893,0,142.98045862180908
1746045784.9711893,1,142.1309257179553
1746045785.9712067,0,84.8320490549258
1746045785.9712067,1,81.22467278457033
1746045786.9712117,0,82.17460938984857
1746045786.9712117,1,73.60344161152024
1746045787.9711933,0,81.11062723588064
1746045787.9711933,1,81.96111460547209
1746045788.971216,0,83.71680281139739
1746045788.971216,1,84.51489235388723
1746045789.9712064,0,82.87657047481899
1746045789.9712064,1,80.73243819691395
1746045790.9711938,0,142.6131385396772
1746045790.9711938,1,140.58922749901615
1746045791.9712012,0,147.97803156870728
1746045791.9712012,1,139.18408329790745
1746045792.9711921,0,140.94380841221164
1746045792.9711921,1,148.50533404148248
1746045793.9712052,0,150.405792737657
1746045793.9712052,1,148.352329006321
1746045794.971195,0,148.8054347930424
1746045794.971195,1,142.77472034626484
1746045795.97122,0,130.12679736527548
1746045795.97122,1,129.0411228337103
1746045796.9712052,0,132.49326978368398
1746045796.9712052,1,130.7978913577232
1746045797.97121,0,129.178682230285
1746045797.97121,1,132.15225074700243
1746045798.9712036,0,130.76204100903777
1746045798.9712036,1,129.77252244319087
1746045799.9712021,0,126.6780871140561
1746045799.9712021,1,127.83400130361623
1746045800.9712117,0,76.32286158770671
1746045800.9712117,1,78.1483640948581
1746045801.9712079,0,77.42089221466829
1746045801.9712079,1,78.95439284991397
1746045802.971204,0,76.51602147913694
1746045802.971204,1,77.17320619565022
1746045803.9711978,0,80.0805636465264
1746045803.9711978,1,76.60267069684483
1746045804.971206,0,78.61236463514165
1746045804.971206,1,78.70869808370337
1746045805.971194,0,138.89961515697985
1746045805.971194,1,141.0099544994985
1746045806.9711926,0,148.95323263785795
1746045806.9711926,1,142.54149014286108
1746045807.9711902,0,143.36219197244438
1746045807.9711902,1,147.17527268472463
1746045808.9711926,0,140.55487876491233
1746045808.9711926,1,142.46026510781675
1746045809.9711847,0,141.95161085016196
1746045809.9711847,1,142.81864773691626
1746045810.9711936,0,132.997895142453
1746045810.9711936,1,134.50472341499938
1746045811.971195,0,135.6425166665182
1746045811.971195,1,134.34869286645335
1746045812.9711916,0,138.08037461793882
1746045812.9711916,1,139.0873552361643
1746045813.9711902,0,135.1942966974483
1746045813.9711902,1,132.38526449966147
1746045814.9711928,0,135.8863785981919
1746045814.9711928,1,135.4280495500619
1746045815.9711978,0,93.71730607212264
1746045815.9711978,1,93.805270379403
1746045816.9711225,0,95.0586468295995
1746045816.9711225,1,94.55621637246466
1746045817.9711988,0,93.4195415760959
1746045817.9711988,1,94.52886988305829
1746045818.9711955,0,95.37387109348784
1746045818.9711955,1,92.78630333317332
1746045819.9711976,0,93.2543651259897
1746045819.9711976,1,96.94562173823368
1746045820.9711988,0,141.89933223969322
1746045820.9711988,1,144.25667578828583
1746045821.9711967,0,140.68979989567825
1746045821.9711967,1,139.84692587947785
1746045822.9711926,0,139.63023670767856
1746045822.9711926,1,144.06306542146683
1746045823.9711914,0,139.1227668672688
1746045823.9711914,1,138.8685139316305
1746045824.9711952,0,142.77753823199916
1746045824.9711952,1,141.40204172586942
1746045825.9711888,0,146.4862199969374
1746045825.9711888,1,144.86695460737405
1746045826.9711905,0,144.31644730055376
1746045826.9711905,1,150.1348191572528
1746045827.9711308,0,139.27398616963518
1746045827.9711308,1,140.27430914349148
1746045828.9711907,0,144.02812841554936
1746045828.9711907,1,149.3039658552265
1746045829.9711838,0,141.46974415960017
1746045829.9711838,1,144.67968243984902
1746045830.9711916,0,144.9574509763699
1746045830.9711916,1,140.32012632760666
1746045831.9711852,0,147.36679943788684
1746045831.9711852,1,148.58872764191335
1746045832.971197,0,140.6048865470686
1746045832.971197,1,138.59811969975664
1746045833.9711945,0,139.52151953416487
1746045833.9711945,1,139.51391284982483
1746045834.9711971,0,141.90310778553334
1746045834.9711971,1,-9828403.84276454
1746045835.9711936,0,141.19340054160608
1746045835.9711936,1,139.08820330640523
1746045836.9711967,0,139.53120659280364
1746045836.9711967,1,140.44091320773597
1746045837.971196,0,147.71894848139644
1746045837.971196,1,143.045975615066
1746045838.9711945,0,143.47712946661193
1746045838.9711945,1,148.50351148147985
