1762812831.760969,0,3200000000.0
1762812831.760969,1,3200000000.0
1762812831.760969,2,3200000000.0
1762812831.760969,3,3200000000.0
1762812831.760969,4,3200000000.0
1762812831.760969,5,3200000000.0
1762812831.760969,6,3200000000.0
1762812831.760969,7,3200000000.0
1762812831.760969,8,3200000000.0
1762812831.760969,9,3200000000.0
1762812831.760969,0,3200000000.0
1762812831.760969,1,3200000000.0
1762812831.760969,2,3200000000.0
1762812831.760969,3,3200000000.0
1762812831.760969,4,3200000000.0
1762812831.760969,5,3200000000.0
1762812831.760969,6,3200000000.0
1762812831.760969,7,3200000000.0
1762812831.760969,8,3200000000.0
1762812831.760969,9,3200000000.0
1762812831.760969,0,3200000000.0
1762812831.760969,1,3200000000.0
1762812831.760969,2,3200000000.0
1762812831.760969,3,3200000000.0
1762812831.760969,4,3200000000.0
1762812831.760969,5,3200000000.0
1762812831.760969,6,3200000000.0
1762812831.760969,7,3200000000.0
1762812831.760969,8,3200000000.0
1762812831.760969,9,3200000000.0
1762812831.760969,0,3200000000.0
1762812831.760969,1,3200000000.0
1762812831.760969,2,3200000000.0
1762812831.760969,3,3200000000.0
1762812831.760969,4,3200000000.0
1762812831.760969,5,3200000000.0
1762812831.760969,6,3200000000.0
1762812831.760969,7,3200000000.0
1762812831.760969,8,3200000000.0
1762812831.760969,9,3200000000.0
1762812831.760969,0,3200000000.0
1762812831.760969,1,3200000000.0
1762812831.760969,2,3200000000.0
1762812831.760969,3,3200000000.0
1762812831.760969,4,3200000000.0
1762812831.760969,5,3200000000.0
1762812831.760969,6,3200000000.0
1762812831.760969,7,3200000000.0
1762812831.760969,8,3200000000.0
1762812831.760969,9,3200000000.0
1762812831.760969,0,3200000000.0
1762812831.760969,1,3200000000.0
1762812831.760969,2,3200000000.0
1762812831.760969,3,3200000000.0
1762812831.760969,4,3200000000.0
1762812831.760969,5,3200000000.0
1762812831.760969,6,3200000000.0
1762812831.760969,7,3200000000.0
1762812831.760969,8,3200000000.0
1762812831.760969,9,3200000000.0
1762812831.760969,0,3200000000.0
1762812831.760969,1,3200000000.0
1762812831.760969,2,3200000000.0
1762812831.760969,3,3200000000.0
1762812831.760969,4,3200000000.0
1762812831.760969,5,3200000000.0
1762812831.760969,6,3200000000.0
1762812831.760969,7,3200000000.0
1762812831.760969,8,3200000000.0
1762812831.760969,9,3200000000.0
1762812831.760969,0,3200000000.0
