time,scope,value
1761833120.5985672,0,141.9116218435022
1761833120.5985672,1,148.94465282779527
1761833121.5985646,0,141.57431211546745
1761833121.5985646,1,142.95702546398007
1761833122.598563,0,140.39867204560286
1761833122.598563,1,138.9649720498633
1761833123.598568,0,135.75690843469152
1761833123.598568,1,133.28483554066665
1761833124.5985672,0,136.0368710875594
1761833124.5985672,1,136.74299031548358
1761833125.598566,0,134.565804395677
1761833125.598566,1,135.67508569188323
1761833126.5985732,0,139.70225767207404
1761833126.5985732,1,135.7891888869837
1761833127.598564,0,134.83819481115214
1761833127.598564,1,136.59110098095692
1761833128.5985656,0,132.31707915959458
1761833128.5985656,1,138.1695145216163
1761833129.5985656,0,136.45480851202893
1761833129.5985656,1,132.70568657355344
1761833130.5985737,0,134.29915394765757
1761833130.5985737,1,138.9589385625408
1761833131.598564,0,138.25724089061598
1761833131.598564,1,133.3625585840349
1761833132.5985682,0,132.58906912097524
1761833132.5985682,1,140.94426596026292
1761833133.5985663,0,133.7027218247023
1761833133.5985663,1,137.24590932204637
1761833134.5985622,0,138.17162048509988
1761833134.5985622,1,133.56976992560757
1761833135.5985649,0,134.70234364482516
1761833135.5985649,1,132.91103621852747
1761833136.5985656,0,143.30041757380934
1761833136.5985656,1,142.65464100601562
1761833137.5985646,0,136.552896967543
1761833137.5985646,1,133.57526921990714
1761833138.5985653,0,134.101472053607
1761833138.5985653,1,134.81874157819212
1761833139.5985668,0,137.19863801199418
1761833139.5985668,1,136.57462847134894
1761833140.5985649,0,132.1456681720691
1761833140.5985649,1,136.1157132993964
1761833141.5985682,0,136.142436810789
1761833141.5985682,1,134.82668722600766
1761833142.598566,0,135.76903597045808
1761833142.598566,1,134.59560193602118
1761833143.5985677,0,138.87507300653155
1761833143.5985677,1,135.64531507993473
1761833144.5985646,0,137.9689456991079
1761833144.5985646,1,134.93879227973596
1761833145.598565,0,135.39160951800957
1761833145.598565,1,133.40489897397813
1761833146.598582,0,134.4900380253407
1761833146.598582,1,134.39110966531055
1761833147.598565,0,132.48324252724936
1761833147.598565,1,139.9750360418592
1761833148.5985713,0,133.21485206055303
1761833148.5985713,1,136.15029119462443
1761833149.5985696,0,136.6133491000909
1761833149.5985696,1,134.84765360336087
1761833150.5985649,0,134.1497372881892
1761833150.5985649,1,138.78798223713991
1761833151.5990083,0,143.95982315325335
1761833151.5990083,1,142.3531318128838
1761833152.5993488,0,80.71143352288838
1761833152.5993488,1,137.00438718728634
1761833153.59856,0,137.84382759294252
1761833153.59856,1,138.86796918319436
1761833154.5985672,0,135.68220421937636
1761833154.5985672,1,133.03989594473174
1761833155.598567,0,134.89998963895044
1761833155.598567,1,136.52721663001114
1761833156.5989301,0,135.71908754334515
1761833156.5989301,1,141.6777066579212
1761833157.599092,0,107.99768992981534
1761833157.599092,1,121.07718270989973
1761833158.5985644,0,142.58857325430822
1761833158.5985644,1,140.81359422018843
1761833159.598568,0,136.8277208588811
1761833159.598568,1,138.85674339878275
1761833160.5985823,0,138.30526793501846
1761833160.5985823,1,134.73313772857477
1761833161.598563,0,134.64253712205377
1761833161.598563,1,133.0032497447513
1761833162.5985684,0,133.93534199563308
1761833162.5985684,1,137.87450474091378
1761833163.5985696,0,134.93060479688003
1761833163.5985696,1,133.76905571388716
1761833164.5985627,0,139.74966485219696
1761833164.5985627,1,131.5115922339686
1761833165.5985641,0,134.26738587061072
1761833165.5985641,1,134.1312412228746
1761833166.5985627,0,133.5162011902857
1761833166.5985627,1,136.18513330692065
1761833167.598596,0,137.37110274163302
1761833167.598596,1,136.97590290131924
1761833168.598565,0,137.5970171310208
1761833168.598565,1,131.9923697338524
1761833169.5985622,0,135.50122462396644
1761833169.5985622,1,132.6544869340801
1761833170.5985627,0,134.99391055662545
1761833170.5985627,1,134.88031177100632
1761833171.5985622,0,137.1942729083851
1761833171.5985622,1,134.23429416292856
1761833172.598569,0,138.87344612247523
1761833172.598569,1,138.54270514183318
1761833173.5985644,0,134.073695303487
1761833173.5985644,1,134.0663791475764
1761833174.598564,0,134.81397596700822
1761833174.598564,1,135.27055158380503
1761833175.5985668,0,134.43241010383437
1761833175.5985668,1,134.23271731087368
1761833176.598564,0,134.81895876869996
1761833176.598564,1,135.37849368310177
1761833177.598566,0,136.57714371761665
1761833177.598566,1,136.126756612196
1761833178.5985615,0,133.68672219358274
1761833178.5985615,1,135.7100068412303
1761833179.5985663,0,136.42181422438722
1761833179.5985663,1,137.52063073551545
1761833180.5985572,0,140.46186985937933
1761833180.5985572,1,136.05864549156075
1761833181.598564,0,144.50180663299437
1761833181.598564,1,137.18819079820605
1761833182.5985692,0,137.9165288181235
1761833182.5985692,1,132.64116378513353
1761833183.5985787,0,135.65824001912668
1761833183.5985787,1,139.45466977283647
1761833184.5985694,0,133.81589133657852
1761833184.5985694,1,133.9932715574074
1761833185.5985644,0,135.2417753100627
1761833185.5985644,1,136.24517685665379
1761833186.598573,0,137.70066687515384
1761833186.598573,1,135.3606972004134
1761833187.5990655,0,133.7090211447704
1761833187.5990655,1,138.94478207554454
1761833188.5985682,0,135.4351233716806
1761833188.5985682,1,138.13890856957215
