time,actuator,value
1745876014.7684736,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876019.7872436,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876024.8082786,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876029.8264391,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876034.8481445,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876039.8687227,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876044.8891444,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876049.9077392,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876054.9279852,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876059.9466503,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876064.9659367,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876069.9853296,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876075.0062754,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876080.026953,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876085.0460715,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876090.0670583,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876095.0903409,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876100.1107833,Actuator(ptr=c_void_p(94457431880384)),107.0
1745876105.1305077,Actuator(ptr=c_void_p(94457431880384)),107.0
