time,actuator,value
1746145047.3042574,Actuator(ptr=c_void_p(94675477565440)),165.0
1746145049.3126423,Actuator(ptr=c_void_p(94675477565440)),78.0
1746145051.3215644,Actuator(ptr=c_void_p(94675477565440)),130.0
1746145053.3297887,Actuator(ptr=c_void_p(94675477565440)),83.0
1746145055.3388946,Actuator(ptr=c_void_p(94675477565440)),147.0
1746145057.3488903,Actuator(ptr=c_void_p(94675477565440)),83.0
1746145059.3575583,Actuator(ptr=c_void_p(94675477565440)),147.0
1746145061.365856,Actuator(ptr=c_void_p(94675477565440)),83.0
1746145063.3732412,Actuator(ptr=c_void_p(94675477565440)),147.0
1746145065.3810039,Actuator(ptr=c_void_p(94675477565440)),83.0
1746145067.387991,Actuator(ptr=c_void_p(94675477565440)),130.0
1746145069.3948383,Actuator(ptr=c_void_p(94675477565440)),83.0
1746145071.4031339,Actuator(ptr=c_void_p(94675477565440)),147.0
