time,actuator,value
1761837214.710793,Actuator(ptr=c_void_p(485893568)),124.0
1761837216.7224696,Actuator(ptr=c_void_p(485893568)),124.0
1761837218.7391865,Actuator(ptr=c_void_p(485893568)),124.0
1761837220.7511444,Actuator(ptr=c_void_p(485893568)),124.0
1761837222.76142,Actuator(ptr=c_void_p(485893568)),124.0
1761837224.7698507,Actuator(ptr=c_void_p(485893568)),124.0
1761837226.7862368,Actuator(ptr=c_void_p(485893568)),124.0
1761837228.8010576,Actuator(ptr=c_void_p(485893568)),124.0
1761837230.8179836,Actuator(ptr=c_void_p(485893568)),124.0
1761837232.8292825,Actuator(ptr=c_void_p(485893568)),124.0
1761837234.8420005,Actuator(ptr=c_void_p(485893568)),124.0
1761837236.8524017,Actuator(ptr=c_void_p(485893568)),124.0
1761837238.8643212,Actuator(ptr=c_void_p(485893568)),124.0
1761837240.8834321,Actuator(ptr=c_void_p(485893568)),124.0
1761837242.9018567,Actuator(ptr=c_void_p(485893568)),124.0
1761837244.91289,Actuator(ptr=c_void_p(485893568)),124.0
1761837246.927778,Actuator(ptr=c_void_p(485893568)),124.0
1761837248.9401436,Actuator(ptr=c_void_p(485893568)),124.0
1761837250.949732,Actuator(ptr=c_void_p(485893568)),124.0
1761837252.9637823,Actuator(ptr=c_void_p(485893568)),124.0
1761837254.9757879,Actuator(ptr=c_void_p(485893568)),124.0
1761837256.9867826,Actuator(ptr=c_void_p(485893568)),124.0
1761837258.99677,Actuator(ptr=c_void_p(485893568)),124.0
1761837261.0116851,Actuator(ptr=c_void_p(485893568)),124.0
1761837263.0260878,Actuator(ptr=c_void_p(485893568)),124.0
1761837265.0403478,Actuator(ptr=c_void_p(485893568)),124.0
