time,scope,value
1746118236.9712844,0,161.53620581740472
1746118236.9712844,1,162.6682271454091
1746118237.9712875,0,119.09526058057195
1746118237.9712875,1,118.83842701138845
1746118238.9712818,0,116.59379821156617
1746118238.9712818,1,118.55087795703625
1746118239.9713006,0,118.29540767736852
1746118239.9713006,1,116.53624869744357
1746118240.971286,0,117.02887647949244
1746118240.971286,1,118.07460942082491
1746118241.9716566,0,117.0239816183388
1746118241.9716566,1,118.35024261929114
1746118242.971238,0,118.10000702550094
1746118242.971238,1,117.62353286274151
1746118243.9712589,0,117.98150447214523
1746118243.9712589,1,117.37636033997957
1746118244.9712863,0,118.48792968845156
1746118244.9712863,1,117.74174258682378
1746118245.9713001,0,114.74408446934132
1746118245.9713001,1,119.01054506209577
1746118246.9712272,0,117.14242411340672
1746118246.9712272,1,117.83290780313344
1746118247.971294,0,118.59102879298236
1746118247.971294,1,118.4463725020422
1746118248.9712334,0,117.71416682705298
1746118248.9712334,1,118.57699167124741
1746118249.9711194,0,117.1454970806591
1746118249.9711194,1,116.05282881506506
1746118250.9713082,0,117.89321522970437
1746118250.9713082,1,118.18522350284543
1746118251.9712534,0,117.93611016096273
1746118251.9712534,1,118.95913863307581
1746118252.9711978,0,118.43796623727634
1746118252.9711978,1,117.83278383315765
1746118253.9712834,0,119.44318262067063
1746118253.9712834,1,117.9779076545927
1746118254.9712439,0,118.91188511589122
1746118254.9712439,1,117.43088041717276
