time,actuator,value
1742846164.9851153,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846169.9955516,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846175.00698,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846180.0180717,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846185.0284703,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846190.0393295,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846195.0512223,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846200.0632534,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846205.074149,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846210.08548,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846215.098276,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846220.1095033,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846225.1215668,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846230.1341662,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846235.1460454,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846240.157988,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846245.1690724,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846250.1808164,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846255.1929116,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846260.2047718,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846265.2168725,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846270.2285066,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846275.2409143,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846280.2515867,Actuator(ptr=c_void_p(94148993807888)),141.0
1742846285.2633154,Actuator(ptr=c_void_p(94148993807888)),141.0
