time,actuator,value
1746100446.0716739,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100451.0921934,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100456.1135166,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100461.1343362,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100466.15255,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100471.1702209,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100476.1870365,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100481.2084045,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100486.2298894,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100491.2531195,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100496.2755935,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100501.2959504,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100506.3178053,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100511.3399527,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100516.3592753,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100521.3788006,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100526.3991728,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100531.4213688,Actuator(ptr=c_void_p(94389263355792)),95.0
1746100536.443022,Actuator(ptr=c_void_p(94389263355792)),95.0
