time,actuator,value
1736278503.5073812,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278503.607572,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278503.7080429,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278503.808497,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278503.9089837,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278504.00941,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278504.1098716,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278504.210355,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278504.3107555,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278504.4112444,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278504.5116768,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278504.6120565,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278504.7125325,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278504.812961,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278504.913387,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278505.0138004,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278505.114287,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278505.2145915,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278505.3152025,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278505.41564,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278505.5160944,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278505.6165385,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278505.7171268,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278505.817646,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278505.9181328,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278506.0185916,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278506.119048,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278506.2194984,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278506.31986,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278506.4203298,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278506.5208127,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278506.6212997,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278506.7217557,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278506.8222144,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278506.9226775,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278507.0231345,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278507.1235478,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278507.2240472,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278507.3244743,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278507.424899,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278507.5253906,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278507.6259003,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278507.7265074,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278507.8269422,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278507.9274442,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278508.0278933,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278508.1284292,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278508.2288342,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278508.3293197,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278508.429697,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278508.530113,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278508.6306684,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278508.7311983,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278508.8321333,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278508.9325695,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278509.0330663,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278509.1335595,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278509.2339969,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278509.3343966,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278509.434696,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278509.534977,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278509.6353264,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278509.7358127,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278509.8363097,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278509.936851,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278510.0373933,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278510.137924,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278510.2383547,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278510.338707,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278510.4390938,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278510.5396175,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278510.6400406,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278510.740522,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278510.8413386,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278510.9417753,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278511.042247,Actuator(ptr=c_void_p(94055288883872)),118.0
1736278511.142805,Actuator(ptr=c_void_p(94055288883872)),118.0
