time,actuator,value
1744696847.2088497,Actuator(ptr=c_void_p(94459678465472)),165.0
1744696849.2192235,Actuator(ptr=c_void_p(94459678465472)),78.0
1744696851.2312007,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696853.2450275,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696855.258841,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696857.2711313,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696859.281452,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696861.2918906,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696863.304127,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696865.3139825,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696867.3248813,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696869.33787,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696871.351364,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696873.361003,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696875.3728793,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696877.383317,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696879.396467,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696881.4079747,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696883.4237952,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696885.4375784,Actuator(ptr=c_void_p(94459678465472)),95.0
1744696887.4505448,Actuator(ptr=c_void_p(94459678465472)),95.0
