time,actuator,value
1769792698.1404393,Actuator(ptr=c_void_p(266829168)),124.0
1769792700.1499095,Actuator(ptr=c_void_p(266829168)),107.0
1769792702.1645424,Actuator(ptr=c_void_p(266829168)),130.0
1769792704.1746123,Actuator(ptr=c_void_p(266829168)),153.0
1769792706.1830873,Actuator(ptr=c_void_p(266829168)),118.0
1769792708.2102177,Actuator(ptr=c_void_p(266829168)),112.0
1769792710.219592,Actuator(ptr=c_void_p(266829168)),141.0
1769792712.2321784,Actuator(ptr=c_void_p(266829168)),165.0
1769792714.243421,Actuator(ptr=c_void_p(266829168)),141.0
1769792716.2620404,Actuator(ptr=c_void_p(266829168)),78.0
1769792718.2713788,Actuator(ptr=c_void_p(266829168)),165.0
1769792720.2868829,Actuator(ptr=c_void_p(266829168)),89.0
1769792722.3040345,Actuator(ptr=c_void_p(266829168)),107.0
1769792724.3188636,Actuator(ptr=c_void_p(266829168)),118.0
1769792726.3400517,Actuator(ptr=c_void_p(266829168)),83.0
1769792728.3550546,Actuator(ptr=c_void_p(266829168)),153.0
1769792730.3691788,Actuator(ptr=c_void_p(266829168)),89.0
1769792732.3900478,Actuator(ptr=c_void_p(266829168)),89.0
1769792734.4010477,Actuator(ptr=c_void_p(266829168)),112.0
1769792736.4160147,Actuator(ptr=c_void_p(266829168)),147.0
1769792738.4281638,Actuator(ptr=c_void_p(266829168)),112.0
1769792740.4409611,Actuator(ptr=c_void_p(266829168)),118.0
1769792742.4527385,Actuator(ptr=c_void_p(266829168)),141.0
1769792744.4652176,Actuator(ptr=c_void_p(266829168)),130.0
1769792746.4805932,Actuator(ptr=c_void_p(266829168)),107.0
1769792748.4969292,Actuator(ptr=c_void_p(266829168)),78.0
1769792750.5130725,Actuator(ptr=c_void_p(266829168)),147.0
1769792752.5258079,Actuator(ptr=c_void_p(266829168)),89.0
