time,actuator,value
1751487039.922574,Actuator(ptr=c_void_p(93946577069728)),165.0
1751487041.9330099,Actuator(ptr=c_void_p(93946577069728)),78.0
1751487043.9450834,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487045.9598744,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487047.9723597,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487049.983048,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487051.9947977,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487054.0050073,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487056.0166605,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487058.0278802,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487060.0398135,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487062.0510006,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487064.0611994,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487066.0722282,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487068.0825663,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487070.094154,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487072.1074271,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487074.1173308,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487076.1287453,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487078.1408823,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487080.1521637,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487082.1627336,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487084.1750104,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487086.1877048,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487088.1995769,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487090.21254,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487092.2273068,Actuator(ptr=c_void_p(93946577069728)),101.0
1751487094.239027,Actuator(ptr=c_void_p(93946577069728)),101.0
