time,actuator,value
1762810871.955089,none,3100000000.0
1762810873.9576402,none,2700000000.0
1762810875.9628627,none,3200000000.0
1762810877.970373,none,2200000000.0
1762810879.9726672,none,1000000000.0
1762810881.975264,none,3100000000.0
1762810883.9790087,none,1600000000.0
1762810885.983316,none,3400000000.0
1762810887.9856455,none,3000000000.0
1762810889.991377,none,3800000000.0
1762810891.9935145,none,2000000000.0
1762810893.99874,none,2500000000.0
1762810896.0011315,none,2900000000.0
1762810898.0063283,none,1400000000.0
1762810900.0084379,none,3500000000.0
1762810902.010571,none,3100000000.0
1762810904.0162964,none,3700000000.0
1762810906.018656,none,2500000000.0
1762810908.0234516,none,3600000000.0
1762810910.0257046,none,3400000000.0
1762810912.0294597,none,2500000000.0
1762810914.0329137,none,2600000000.0
1762810916.0372884,none,1700000000.0
1762810918.0394232,none,1000000000.0
1762810920.0431085,none,2000000000.0
1762810922.0480087,none,3200000000.0
1762810924.0501058,none,2900000000.0
1762810926.0538514,none,2900000000.0
1762810928.0593107,none,1600000000.0
1762810930.061812,none,3500000000.0
1762810932.0663495,none,1700000000.0
1762810934.0687232,none,1900000000.0
1762810936.073388,none,1800000000.0
1762810938.0767515,none,2900000000.0
1762810940.0803983,none,3700000000.0
1762810942.0832093,none,2900000000.0
1762810944.086706,none,1700000000.0
1762810946.090394,none,3800000000.0
1762810948.095189,none,3400000000.0
1762810950.0977461,none,3500000000.0
1762810952.1015089,none,2300000000.0
1762810954.1061876,none,1000000000.0
1762810956.1104143,none,2200000000.0
1762810958.1135375,none,2600000000.0
1762810960.116659,none,2300000000.0
1762810962.1200037,none,2500000000.0
1762810964.1234236,none,1700000000.0
1762810966.128102,none,3400000000.0
1762810968.130594,none,3000000000.0
1762810970.1344872,none,3300000000.0
1762810972.1377861,none,4000000000.0
1762810974.1421134,none,3200000000.0
1762810976.1467986,none,1700000000.0
1762810978.152007,none,3300000000.0
1762810980.1549551,none,2600000000.0
1762810982.159928,none,1800000000.0
1762810984.1623268,none,1600000000.0
1762810986.1670947,none,2700000000.0
1762810988.1710377,none,2100000000.0
1762810990.176636,none,1000000000.0
1762810992.179569,none,3000000000.0
1762810994.1830308,none,2500000000.0
1762810996.1873372,none,4000000000.0
