time,actuator,value
1744592853.0730655,Actuator(ptr=c_void_p(94050717523952)),165.0
1744592855.082044,Actuator(ptr=c_void_p(94050717523952)),78.0
1744592857.0928729,Actuator(ptr=c_void_p(94050717523952)),101.0
1744592859.102738,Actuator(ptr=c_void_p(94050717523952)),153.0
1744592861.1114962,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592863.1261766,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592865.136447,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592867.1476543,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592869.1579306,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592871.16665,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592873.178509,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592875.1873977,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592877.1963172,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592879.2065802,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592881.2158587,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592883.2243948,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592885.234393,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592887.2443967,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592889.254198,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592891.2634926,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592893.2724493,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592895.2817032,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592897.2927752,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592899.3013391,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592901.3110063,Actuator(ptr=c_void_p(94050717523952)),159.0
1744592903.3196414,Actuator(ptr=c_void_p(94050717523952)),159.0
