1762789716.759219,0,1000000000.0
1762789716.759219,1,3200000000.0
1762789716.759219,2,1000000000.0
1762789716.759219,3,3200000000.0
1762789716.759219,4,1000000000.0
1762789716.759219,5,3200000000.0
1762789716.759219,6,1000000000.0
1762789716.759219,7,3200000000.0
1762789716.759219,8,1000000000.0
1762789716.759219,9,3200000000.0
1762789716.759219,0,1000000000.0
1762789716.759219,1,3200000000.0
1762789716.759219,2,1000000000.0
1762789716.759219,3,3200000000.0
1762789716.759219,4,1000000000.0
1762789716.759219,5,3200000000.0
1762789716.759219,6,3200000000.0
1762789716.759219,7,3200000000.0
1762789716.759219,8,3200000000.0
1762789716.759219,9,3200000000.0
1762789716.759219,0,3200000000.0
1762789716.759219,1,3200000000.0
1762789716.759219,2,3200000000.0
1762789716.759219,3,3200000000.0
1762789716.759219,4,3200000000.0
1762789716.759219,5,3200000000.0
1762789716.759219,6,3200000000.0
1762789716.759219,7,3200000000.0
1762789716.759219,8,3200000000.0
1762789716.759219,9,3200000000.0
1762789716.759219,0,3200000000.0
1762789716.759219,1,3200000000.0
1762789716.759219,2,3200000000.0
1762789716.759219,3,3200000000.0
1762789716.759219,4,3200000000.0
1762789716.759219,5,3200000000.0
1762789716.759219,6,3200000000.0
1762789716.759219,7,3200000000.0
1762789716.759219,8,3200000000.0
1762789716.759219,9,3200000000.0
1762789716.759219,0,3200000000.0
1762789716.759219,1,3200000000.0
1762789716.759219,2,3200000000.0
1762789716.759219,3,3200000000.0
1762789716.759219,4,3200000000.0
1762789716.759219,5,3200000000.0
1762789716.759219,6,3200000000.0
1762789716.759219,7,3200000000.0
1762789716.759219,8,3200000000.0
1762789716.759219,9,3200000000.0
1762789716.759219,0,3200000000.0
1762789716.759219,1,3200000000.0
1762789716.759219,2,3200000000.0
1762789716.759219,3,3200000000.0
1762789716.759219,4,3200000000.0
1762789716.759219,5,3200000000.0
1762789716.759219,6,3200000000.0
1762789716.759219,7,3200000000.0
1762789716.759219,8,3200000000.0
1762789716.759219,9,3200000000.0
1762789716.759219,0,3200000000.0
1762789716.759219,1,3200000000.0
1762789716.759219,2,3200000000.0
1762789716.759219,3,3200000000.0
1762789716.759219,4,3200000000.0
1762789716.759219,5,3200000000.0
1762789716.759219,6,3200000000.0
1762789716.759219,7,3200000000.0
1762789716.759219,8,3200000000.0
1762789716.759219,9,3200000000.0
1762789716.759219,0,3200000000.0
1762789716.759219,1,3200000000.0
1762789716.759219,2,3200000000.0
1762789716.759219,3,3200000000.0
1762789716.759219,4,3200000000.0
1762789716.759219,5,3200000000.0
1762789716.759219,6,3200000000.0
1762789716.759219,7,3200000000.0
1762789716.759219,8,3200000000.0
1762789716.759219,9,3200000000.0
1762789716.759219,0,3200000000.0
1762789716.759219,1,3200000000.0
1762789716.759219,2,3200000000.0
1762789716.759219,3,3200000000.0
1762789716.759219,4,3200000000.0
1762789716.759219,5,3200000000.0
1762789716.759219,6,3200000000.0
1762789716.759219,7,3200000000.0
1762789716.759219,8,3200000000.0
1762789716.759219,9,3200000000.0
1762789716.759219,0,3200000000.0
1762789716.759219,1,3200000000.0
1762789716.759219,2,3200000000.0
1762789716.759219,3,3200000000.0
1762789716.759219,4,3200000000.0
1762789716.759219,5,3200000000.0
1762789717.7596235,0,1000000000.0
1762789717.7596235,1,3100000000.0
1762789717.7596235,2,3100000000.0
1762789717.7596235,3,3100000000.0
1762789717.7596235,4,3100000000.0
1762789717.7596235,5,3100000000.0
1762789717.7596235,6,3100000000.0
1762789717.7596235,7,3100000000.0
1762789717.7596235,8,3100000000.0
1762789717.7596235,9,3100000000.0
1762789717.7596235,0,3100000000.0
1762789717.7596235,1,3100000000.0
1762789717.7596235,2,3100000000.0
1762789717.7596235,3,3100000000.0
1762789717.7596235,4,3100000000.0
1762789717.7596235,5,3100000000.0
1762789717.7596235,6,3100000000.0
1762789717.7596235,7,3100000000.0
1762789717.7596235,8,3100000000.0
1762789717.7596235,9,3100000000.0
1762789717.7596235,0,3100000000.0
1762789717.7596235,1,3100000000.0
1762789717.7596235,2,3100000000.0
1762789717.7596235,3,3100000000.0
1762789717.7596235,4,3100000000.0
1762789717.7596235,5,3100000000.0
1762789717.7596235,6,3100000000.0
1762789717.7596235,7,3100000000.0
1762789717.7596235,8,3100000000.0
1762789717.7596235,9,3100000000.0
1762789717.7596235,0,3100000000.0
1762789717.7596235,1,3100000000.0
1762789717.7596235,2,3100000000.0
1762789717.7596235,3,3100000000.0
1762789717.7596235,4,3100000000.0
1762789717.7596235,5,3100000000.0
1762789717.7596235,6,3100000000.0
1762789717.7596235,7,3100000000.0
1762789717.7596235,8,3100000000.0
1762789717.7596235,9,3100000000.0
1762789717.7596235,0,3100000000.0
1762789717.7596235,1,3100000000.0
1762789717.7596235,2,3100000000.0
1762789717.7596235,3,3100000000.0
1762789717.7596235,4,3100000000.0
1762789717.7596235,5,3100000000.0
1762789717.7596235,6,3100000000.0
1762789717.7596235,7,3100000000.0
1762789717.7596235,8,3100000000.0
1762789717.7596235,9,3100000000.0
1762789717.7596235,0,3100000000.0
1762789717.7596235,1,3100000000.0
1762789717.7596235,2,3100000000.0
1762789717.7596235,3,3100000000.0
1762789717.7596235,4,3100000000.0
1762789717.7596235,5,3100000000.0
1762789717.7596235,6,3100000000.0
1762789717.7596235,7,3100000000.0
1762789717.7596235,8,3100000000.0
1762789717.7596235,9,3100000000.0
1762789717.7596235,0,3100000000.0
1762789717.7596235,1,3100000000.0
1762789717.7596235,2,3100000000.0
1762789717.7596235,3,3100000000.0
1762789717.7596235,4,3100000000.0
1762789717.7596235,5,3100000000.0
1762789717.7596235,6,3100000000.0
1762789717.7596235,7,3100000000.0
1762789717.7596235,8,3100000000.0
1762789717.7596235,9,3100000000.0
1762789717.7596235,0,3100000000.0
1762789717.7596235,1,3100000000.0
1762789717.7596235,2,3100000000.0
1762789717.7596235,3,3100000000.0
1762789717.7596235,4,3100000000.0
1762789717.7596235,5,3100000000.0
1762789717.7596235,6,3100000000.0
1762789717.7596235,7,3100000000.0
1762789717.7596235,8,3100000000.0
1762789717.7596235,9,3100000000.0
1762789717.7596235,0,3100000000.0
1762789717.7596235,1,3100000000.0
1762789717.7596235,2,3100000000.0
1762789717.7596235,3,3100000000.0
1762789717.7596235,4,3100000000.0
1762789717.7596235,5,3100000000.0
1762789717.7596235,6,3100000000.0
1762789717.7596235,7,3100000000.0
1762789717.7596235,8,3100000000.0
1762789717.7596235,9,3100000000.0
1762789717.7596235,0,3100000000.0
1762789717.7596235,1,3100000000.0
1762789717.7596235,2,3100000000.0
1762789717.7596235,3,3100000000.0
1762789717.7596235,4,3100000000.0
1762789717.7596235,5,3100000000.0
1762789718.7590947,0,3100000000.0
1762789718.7590947,1,3100000000.0
1762789718.7590947,2,3100000000.0
1762789718.7590947,3,3100000000.0
1762789718.7590947,4,3100000000.0
1762789718.7590947,5,3100000000.0
1762789718.7590947,6,3100000000.0
1762789718.7590947,7,3100000000.0
1762789718.7590947,8,3100000000.0
1762789718.7590947,9,3100000000.0
1762789718.7590947,0,3100000000.0
1762789718.7590947,1,3100000000.0
1762789718.7590947,2,3100000000.0
1762789718.7590947,3,3100000000.0
1762789718.7590947,4,3100000000.0
1762789718.7590947,5,3100000000.0
