time,actuator,value
1742841988.5797985,Actuator(ptr=c_void_p(94148993807888)),107.0
1742841993.5882223,Actuator(ptr=c_void_p(94148993807888)),107.0
1742841998.5964053,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842003.6047187,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842008.6129014,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842013.621237,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842018.62978,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842023.6380124,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842028.6488028,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842033.6602504,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842038.668421,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842043.6765754,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842048.6852047,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842053.6933582,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842058.701628,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842063.7098887,Actuator(ptr=c_void_p(94148993807888)),107.0
1742842068.7180657,Actuator(ptr=c_void_p(94148993807888)),107.0
