Progress,Power,TOT_INS_PER_CYC,L3_TCM_PER_TCA,TOT_STL_PER_CYC,Action,Reward,Next_Progress,Next_Power,Next_TOT_INS_PER_CYC,Next_L3_TCM_PER_TCA,Next_STL_PER_CYC
0,0,0,0,0,130.0,1.523515886823303,199.47373278344153,129.9298672292588,0.16872407392129848,0.9338124471274201,0.8729458097528076
199.47373278344153,129.9298672292588,0.16872407392129848,0.9338124471274201,0.8729458097528076,147.0,1.335630990726617,197.42567884393688,146.8145387570951,0.16077037049278478,0.9346606535592077,0.8310865782203403
192.30597161938394,112.06391047989548,0.17833155007412094,0.9342717947175677,0.8731379671373167,136.0,1.4646306844790875,199.804831409827,135.41994089512733,0.1666451438034656,0.9336596511421081,0.8858524710465755
0,0,0,0,0,112.0,1.6643755210462163,187.59812242891667,111.71381972200217,0.1793041820997156,0.935555616405179,0.8547866248254181
198.97970417350285,154.13599230051005,0.1681942149384371,0.9349274066546368,0.8809393354922186,136.0,1.4510355075669568,198.0196797513299,135.46783880799862,0.1661568180110821,0.9351849798549846,0.8718617888404221
189.9229626162897,107.42490246323382,0.18637171351972054,0.934144359589505,0.8660919831645038,165.0,1.2955907497141,203.67475953531775,156.20609272662912,0.16481938284151873,0.9331951413505049,0.8870767070146044
203.67475953531775,156.20609272662912,0.16481938284151873,0.9331951413505049,0.8870767070146044,95.0,1.941010026253337,185.23732131518912,94.4334695904411,0.1911171515388959,0.9346654175975464,0.872057622864682
185.23732131518912,94.4334695904411,0.1911171515388959,0.9346654175975464,0.872057622864682,165.0,1.294465039044873,202.61736328201033,155.5259448269939,0.1658146385391988,0.9344426497135038,0.8917050746088195
206.11168078101198,156.7209658170081,0.0,0.0,0.0,95.0,1.9716942472279,188.78751108816195,94.74887757246714,0.19623216111946243,0.9332854034329744,0.8643887330887314
188.78751108816195,94.74887757246714,0.19623216111946243,0.9332854034329744,0.8643887330887314,136.0,1.4634280211222952,199.0873111280083,135.04175145924108,0.16773986901664784,0.9336828939732597,0.8797925861952463
199.0873111280083,135.04175145924108,0.16773986901664784,0.9336828939732597,0.8797925861952463,141.0,1.424437596996536,200.87821104128653,140.02282294769776,0.16382639509072633,0.9324586564220162,0.8813075975201375
200.87821104128653,140.02282294769776,0.16382639509072633,0.9324586564220162,0.8813075975201375,130.0,1.517134986865248,198.37751471341997,129.75798556548605,0.1683404245296983,0.9331130705156004,0.8819709810310069
0,0,0,0,0,118.0,1.6370286003987837,194.18578803520282,117.62088908397736,0.17568235586389847,0.9331067082763085,0.8688488247313669
194.18578803520282,117.62088908397736,0.17568235586389847,0.9331067082763085,0.8688488247313669,83.0,2.134376088928876,178.87384382849442,82.80615054503407,0.20302701830311584,0.9340099598132252,0.8618729690709401
0,0,0,0,0,89.0,1.9821160693415407,177.69306272905763,88.64816212205338,0.20003741786247542,0.9347647228996953,0.8469659977551652
177.69306272905763,88.64816212205338,0.20003741786247542,0.9347647228996953,0.8469659977551652,89.0,2.00329783350863,179.11611715785233,88.41062789657369,0.20115861406836882,0.9344103477404211,0.8564579668370526
179.11611715785233,88.41062789657369,0.20115861406836882,0.9344103477404211,0.8564579668370526,165.0,1.3006702009661384,204.72946312547407,156.40305495843677,0.16770817803405663,0.9351328547919818,0.8780619405842639
185.3310920545511,106.83642846497371,0.19686442463653053,0.935602584330891,0.8445980712204797,147.0,1.3134843985236604,194.36979234354402,146.9802824928969,0.16559397211177643,0.9340265432069371,0.8698161093867613
175.52902966707188,93.76915902252044,0.20351915884133157,0.9349025573795199,0.8359355761900327,147.0,1.3654799111635694,202.0164383222123,146.94537559330888,0.16766245432280044,0.9345650310573937,0.8736428974155659
202.0164383222123,146.94537559330888,0.16766245432280044,0.9345650310573937,0.8736428974155659,130.0,1.529486098300652,198.89183096301258,129.03833848767437,0.17092848533833055,0.9352483247675591,0.8795246106025939
0,0,0,0,0,147.0,1.3809297880474312,203.42266847596142,146.30848029832956,0.1648486741241015,0.9339224408185038,0.8813967047415189
203.42266847596142,146.30848029832956,0.1648486741241015,0.9339224408185038,0.8813967047415189,89.0,2.0368115558798183,182.69237203536468,88.69527470912699,0.19776214273836637,0.9350325088354982,0.8573822988846734
182.69237203536468,88.69527470912699,0.19776214273836637,0.9350325088354982,0.8573822988846734,124.0,1.5342724780729253,191.55082909218018,123.84798614961247,0.1762954340714832,0.9342224194084612,0.8668224770294968
191.55082909218018,123.84798614961247,0.1762954340714832,0.9342224194084612,0.8668224770294968,136.0,1.448560919416027,198.24308705274802,135.85519497010023,0.16894035566980042,0.9352849686864854,0.8773453458951787
0,0,0,0,0,165.0,1.2986433934070198,203.63853337868915,155.80866234142917,0.16414176589422258,0.9341451834573042,0.881891671717896
185.96287139933287,101.15901734678582,0.19153628831285435,0.9346201381691566,0.8624783200795942,107.0,1.759242208251054,189.23921033069496,106.56859370650652,0.18657102894049307,0.9350892586427406,0.8621432513389594
189.23921033069496,106.56859370650652,0.18657102894049307,0.9350892586427406,0.8621432513389594,141.0,1.413458669382235,199.9059348702633,140.43033623872003,0.1677670800415419,0.9347474756220701,0.8794214458974731
170.96750176097274,83.02077157624275,0.20669651110317858,0.9354300394478652,0.8362973551780151,159.0,1.2615828390469426,197.55788544542693,155.5952542558927,0.1670686048861869,0.9339858976742121,0.8744649819672088
197.55788544542693,155.5952542558927,0.1670686048861869,0.9339858976742121,0.8744649819672088,130.0,1.5389774820010953,199.6283164909008,128.71490410069478,0.17029914150154893,0.9349326506683051,0.8773066502914364
182.02311311937154,89.22847032849059,0.19767183611718012,0.9346354657907552,0.8579315862045378,101.0,1.8183423864093122,185.0477280502825,100.76726310367596,0.19248813213489585,0.93551070409594,0.8641399963911454
205.3984105740287,74.08090616728401,0.0,0.0,0.0,130.0,1.5113652193432956,197.81413904043004,129.8844060381265,0.16881960284449887,0.9350842228385574,0.8727560870068093
166.2843329322944,78.52370407631221,0.20993814779214975,0.9344947914552119,0.8454376772829575,112.0,1.697284645869553,191.6110942268231,111.89272821333802,0.18267953281442983,0.9355740307082108,0.8667401794615144
191.6110942268231,111.89272821333802,0.18267953281442983,0.9355740307082108,0.8667401794615144,165.0,1.3003095769754647,205.21550232146546,156.82049594589554,0.16404093576204287,0.9344908291350148,0.888989787963123
205.21550232146546,156.82049594589554,0.16404093576204287,0.9344908291350148,0.888989787963123,165.0,1.288408914880626,203.63896572689902,157.05460779954836,0.16206406537776052,0.9339707136415868,0.8800861841943307
0,0,0,0,0,78.0,2.1998765755662015,172.9719643495327,77.62803134990125,0.21539613351057468,0.9346538484088147,0.8393405257980108
172.9719643495327,77.62803134990125,0.21539613351057468,0.9346538484088147,0.8393405257980108,136.0,1.439913789961512,196.35959639857722,135.3689949825578,0.16794328371186537,0.9332210038768329,0.8678051264348834
196.03929725014072,124.21265906704446,0.1706450610541824,0.9342868004721137,0.8763758182656585,83.0,2.071711197554486,173.5950425445714,82.79307055418174,0.20284733360216936,0.9340062341883565,0.860519441400464
204.53801177630774,154.54398838857463,0.1626023154711214,0.9326724425514828,0.8805812131802877,165.0,1.2904928089237893,202.02729896666548,155.5505034740541,0.16165962691760732,0.9327980150441517,0.8755234355155495
202.02729896666548,155.5505034740541,0.16165962691760732,0.9327980150441517,0.8755234355155495,78.0,2.0499498488293537,161.33555165772827,77.70219447068948,0.20151394537313516,0.9338739849594486,0.7433970454940289
192.68432666880727,130.26067709849372,0.17210737159032047,0.9337794675852334,0.8778399415653875,153.0,1.3243569541642568,203.56404486979508,152.70783853229008,0.16248166809023995,0.93351780410976,0.8854382582231395
180.0487017792778,95.03830531291759,0.19986024281749942,0.9344467153575053,0.8521730391672779,89.0,1.9967087644216241,179.18457322645864,88.73996429487406,0.20178725892440053,0.9351512485998509,0.8594404584554158
179.18457322645864,88.73996429487406,0.20178725892440053,0.9351512485998509,0.8594404584554158,89.0,1.9967087644216241,179.18457322645864,88.73996429487406,0.20178725892440053,0.9351512485998509,0.8594404584554158
168.2095994217757,78.14356605121758,0.21208941718899252,0.9353677496833559,0.8372100260742551,107.0,1.7406177364616058,187.8183636425741,106.90328037468953,0.18973453721113367,0.9346085256167147,0.852218482491694
202.61490483745408,147.43897798547965,0.16769034295156893,0.9343893612307943,0.8837509287495651,159.0,1.3019912458939817,205.62906347242375,156.93429035786903,0.1646761379724293,0.9343328859076241,0.8862522180515648
167.59804211132632,78.07350104951732,0.21154151077667485,0.933269186719226,0.8490947866474027,153.0,1.30231352145767,199.4916338522176,152.18249451094394,0.1668325028052383,0.9329000317732454,0.8856632043747859
199.4916338522176,152.18249451094394,0.1668325028052383,0.9329000317732454,0.8856632043747859,101.0,1.8358851248617447,187.15225394671538,100.94115710851423,0.18571272942321054,0.9329319722100943,0.867705900068785
187.15225394671538,100.94115710851423,0.18571272942321054,0.9329319722100943,0.867705900068785,165.0,1.2920742808853611,202.70148231117244,155.88067265937403,0.16526897000326407,0.9332509238020348,0.892240842489717
0,0,0,0,0,153.0,1.3277423396900543,200.90406337149145,150.3125381076498,0.1636104805209375,0.9343466032535575,0.870337502415267
200.4839877341386,147.12892174142257,0.16365282623721641,0.9337272781803524,0.8701710370664001,159.0,1.3375784731299742,204.6790084798145,152.02205634399857,0.16491863774197585,0.934828073045634,0.8848970594852901
204.6790084798145,152.02205634399857,0.16491863774197585,0.934828073045634,0.8848970594852901,95.0,1.974896896122103,188.8334488683127,94.61686447485185,0.19287702403174464,0.9341389069679217,0.8662711165427277
188.8334488683127,94.61686447485185,0.19287702403174464,0.9341389069679217,0.8662711165427277,141.0,1.4027840000181209,198.87577232104445,140.77219894044657,0.1683584722339124,0.9343610273380737,0.8845322135795726
0,0,0,0,0,159.0,1.3121933903452294,206.30073797430254,156.21824198491518,0.163066749421276,0.9330098599338094,0.8910450765114829
206.30073797430254,156.21824198491518,0.163066749421276,0.9330098599338094,0.8910450765114829,159.0,1.3026131221373913,205.93744173185618,157.09562964784507,0.1626893351851609,0.9328793054408975,0.890031406727916
205.93744173185618,157.09562964784507,0.1626893351851609,0.9328793054408975,0.890031406727916,165.0,1.3010322030936525,206.1416735766527,157.44471265698098,0.16278705969574597,0.9331148982196392,0.8896061187670465
206.1416735766527,157.44471265698098,0.16278705969574597,0.9331148982196392,0.8896061187670465,101.0,1.870630504387936,190.56186468896504,100.8703930262894,0.18529633474238594,0.9334990633195301,0.867001224230729
198.29349470499244,154.61408505173625,0.0,0.0,0.0,124.0,1.5684219433820734,194.87468392007344,123.2488889819117,0.17062136422510704,0.9339142201644863,0.8692930962467639
194.87468392007344,123.2488889819117,0.17062136422510704,0.9339142201644863,0.8692930962467639,124.0,1.5819873481974378,196.01208001506046,122.90243211388656,0.1706272191331362,0.9335917622920771,0.8782071131304511
