time,actuator,value
1744699344.6276977,Actuator(ptr=c_void_p(94459678465472)),165.0
1744699346.6382544,Actuator(ptr=c_void_p(94459678465472)),78.0
1744699348.6551208,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699350.6655276,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699352.680235,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699354.690572,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699356.7031555,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699358.7152824,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699360.7285285,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699362.7406204,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699364.7581177,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699366.7696261,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699368.7785375,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699370.7866232,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699372.7977748,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699374.8087556,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699376.8204396,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699378.8303423,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699380.8399477,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699382.8498132,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699384.8625774,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699386.8727887,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699388.8839538,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699390.894737,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699392.904436,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699394.9149966,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699396.924408,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699398.9334917,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699400.9432955,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699402.9545147,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699404.966231,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699406.9769664,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699408.988213,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699410.999612,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699413.0126379,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699415.0242758,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699417.0343904,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699419.0447235,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699421.0570455,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699423.068957,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699425.0825012,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699427.0947506,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699429.1067379,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699431.1162875,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699433.1279695,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699435.1381502,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699437.1494365,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699439.1585732,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699441.170461,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699443.1820104,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699445.193768,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699447.206236,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699449.2158914,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699451.2259498,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699453.2368956,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699455.2466354,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699457.2586534,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699459.2683213,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699461.279746,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699463.2913399,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699465.3025763,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699467.3131294,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699469.325603,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699471.3395226,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699473.3517141,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699475.362596,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699477.3742943,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699479.3838341,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699481.397017,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699483.406231,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699485.423208,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699487.4332144,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699489.4443805,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699491.4560103,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699493.4677434,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699495.4777427,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699497.491948,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699499.503052,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699501.5147493,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699503.5251157,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699505.5387728,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699507.549398,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699509.5623817,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699511.5730839,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699513.586735,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699515.596998,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699517.6109216,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699519.6216345,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699521.633933,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699523.6468852,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699525.6586363,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699527.6689992,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699529.6811233,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699531.6914268,Actuator(ptr=c_void_p(94459678465472)),89.0
1744699533.7048268,Actuator(ptr=c_void_p(94459678465472)),141.0
1744699535.714312,Actuator(ptr=c_void_p(94459678465472)),89.0
