time,actuator,value
1764813760.286463,Actuator(ptr=c_void_p(270659968)),165.0
1764813762.2893639,Actuator(ptr=c_void_p(270659968)),78.0
1764813764.2880511,Actuator(ptr=c_void_p(270659968)),83.0
1764813766.289994,Actuator(ptr=c_void_p(270659968)),83.0
1764813768.2885323,Actuator(ptr=c_void_p(270659968)),83.0
1764813770.2882292,Actuator(ptr=c_void_p(270659968)),83.0
1764813772.2889924,Actuator(ptr=c_void_p(270659968)),83.0
1764813774.2888596,Actuator(ptr=c_void_p(270659968)),83.0
1764813776.2882154,Actuator(ptr=c_void_p(270659968)),83.0
1764813778.2892952,Actuator(ptr=c_void_p(270659968)),83.0
1764813780.2882872,Actuator(ptr=c_void_p(270659968)),83.0
1764813782.28835,Actuator(ptr=c_void_p(270659968)),83.0
1764813784.2885184,Actuator(ptr=c_void_p(270659968)),83.0
1764813786.2881048,Actuator(ptr=c_void_p(270659968)),83.0
1764813788.2876232,Actuator(ptr=c_void_p(270659968)),83.0
1764813790.2885041,Actuator(ptr=c_void_p(270659968)),83.0
1764813792.2881026,Actuator(ptr=c_void_p(270659968)),83.0
1764813794.2889473,Actuator(ptr=c_void_p(270659968)),83.0
1764813796.2881837,Actuator(ptr=c_void_p(270659968)),83.0
1764813798.2880752,Actuator(ptr=c_void_p(270659968)),83.0
1764813800.289743,Actuator(ptr=c_void_p(270659968)),83.0
