time,actuator,value
1763669447.0333188,Actuator(ptr=c_void_p(999495152)),165.0
1763669449.0356946,Actuator(ptr=c_void_p(999495152)),78.0
1763669451.036907,Actuator(ptr=c_void_p(999495152)),78.0
1763669453.0448806,Actuator(ptr=c_void_p(999495152)),78.0
1763669455.0363553,Actuator(ptr=c_void_p(999495152)),78.0
1763669457.0389287,Actuator(ptr=c_void_p(999495152)),78.0
1763669459.0355322,Actuator(ptr=c_void_p(999495152)),78.0
1763669461.0370305,Actuator(ptr=c_void_p(999495152)),78.0
1763669463.0377278,Actuator(ptr=c_void_p(999495152)),78.0
1763669465.0367908,Actuator(ptr=c_void_p(999495152)),78.0
1763669467.039368,Actuator(ptr=c_void_p(999495152)),78.0
1763669469.0348036,Actuator(ptr=c_void_p(999495152)),78.0
1763669471.0346935,Actuator(ptr=c_void_p(999495152)),78.0
1763669473.035293,Actuator(ptr=c_void_p(999495152)),78.0
1763669475.0350945,Actuator(ptr=c_void_p(999495152)),78.0
1763669477.0436862,Actuator(ptr=c_void_p(999495152)),78.0
1763669479.0354767,Actuator(ptr=c_void_p(999495152)),78.0
1763669481.0356846,Actuator(ptr=c_void_p(999495152)),78.0
1763669483.0408995,Actuator(ptr=c_void_p(999495152)),78.0
1763669485.0410671,Actuator(ptr=c_void_p(999495152)),78.0
1763669487.0343463,Actuator(ptr=c_void_p(999495152)),78.0
1763669489.037287,Actuator(ptr=c_void_p(999495152)),78.0
