time,actuator,value
1761849256.875621,Actuator(ptr=c_void_p(256026032)),153.0
1761849260.9146187,Actuator(ptr=c_void_p(256026032)),153.0
1761849261.0170407,Actuator(ptr=c_void_p(256026032)),153.0
1761849263.0277913,Actuator(ptr=c_void_p(256026032)),153.0
1761849265.0386343,Actuator(ptr=c_void_p(256026032)),153.0
1761849267.048966,Actuator(ptr=c_void_p(256026032)),153.0
1761849269.0613275,Actuator(ptr=c_void_p(256026032)),153.0
1761849271.0704057,Actuator(ptr=c_void_p(256026032)),153.0
1761849273.0803375,Actuator(ptr=c_void_p(256026032)),153.0
1761849275.0926151,Actuator(ptr=c_void_p(256026032)),153.0
1761849277.1053858,Actuator(ptr=c_void_p(256026032)),153.0
1761849279.1160173,Actuator(ptr=c_void_p(256026032)),153.0
1761849281.125877,Actuator(ptr=c_void_p(256026032)),153.0
1761849283.1366215,Actuator(ptr=c_void_p(256026032)),153.0
1761849285.1487825,Actuator(ptr=c_void_p(256026032)),153.0
1761849287.1567435,Actuator(ptr=c_void_p(256026032)),153.0
1761849289.1645834,Actuator(ptr=c_void_p(256026032)),153.0
1761849291.1775944,Actuator(ptr=c_void_p(256026032)),153.0
1761849293.1881196,Actuator(ptr=c_void_p(256026032)),153.0
1761849295.1999328,Actuator(ptr=c_void_p(256026032)),153.0
1761849297.2145672,Actuator(ptr=c_void_p(256026032)),153.0
1761849299.230528,Actuator(ptr=c_void_p(256026032)),153.0
1761849301.2412503,Actuator(ptr=c_void_p(256026032)),153.0
1761849303.250207,Actuator(ptr=c_void_p(256026032)),153.0
1761849305.2631505,Actuator(ptr=c_void_p(256026032)),153.0
1761849307.2738938,Actuator(ptr=c_void_p(256026032)),153.0
