time,actuator,value
1742779465.5605164,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779470.641647,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779475.7220194,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779480.800923,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779485.8777392,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779490.9636045,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779496.028029,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779501.1056721,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779506.1819158,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779511.2663589,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779516.348971,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779521.4334793,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779526.5067837,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779531.5830295,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779536.6407962,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779541.7203224,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779546.7922442,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779551.8608394,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779556.9460948,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779562.0326357,Actuator(ptr=c_void_p(94064384031168)),83.0
1742779567.1148326,Actuator(ptr=c_void_p(94064384031168)),83.0
