time,actuator,value
1746074858.8018336,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074863.82002,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074868.839061,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074873.8592534,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074878.8773668,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074883.8965824,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074888.9162579,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074893.9348958,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074898.9548934,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074903.9760847,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074908.9938366,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074914.011324,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074919.0301595,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074924.0510178,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074929.0718505,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074934.0904427,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074939.112509,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074944.132622,Actuator(ptr=c_void_p(94495753330320)),118.0
1746074949.1512787,Actuator(ptr=c_void_p(94495753330320)),118.0
