time,actuator,value
1746109981.2976148,Actuator(ptr=c_void_p(94389263355792)),112.0
1746109986.3075275,Actuator(ptr=c_void_p(94389263355792)),112.0
1746109991.320106,Actuator(ptr=c_void_p(94389263355792)),112.0
1746109996.3306222,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110001.3423033,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110006.3524804,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110011.3638062,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110016.3747878,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110021.385149,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110026.3960373,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110031.407108,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110036.4179251,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110041.428658,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110046.43946,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110051.4498732,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110056.460706,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110061.4717333,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110066.482159,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110071.4924877,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110076.503641,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110081.5140023,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110086.526061,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110091.5369945,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110096.548763,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110101.5594795,Actuator(ptr=c_void_p(94389263355792)),112.0
1746110106.5710948,Actuator(ptr=c_void_p(94389263355792)),112.0
