1762809804.759373,0,1000000000.0
1762809804.759373,1,3200000000.0
1762809804.759373,2,1000000000.0
1762809804.759373,3,2100000000.0
1762809804.759373,4,1000000000.0
1762809804.759373,5,3200000000.0
1762809804.759373,6,1000000000.0
1762809804.759373,7,3200000000.0
1762809804.759373,8,3200000000.0
1762809804.759373,9,3200000000.0
1762809804.759373,0,3200000000.0
1762809804.759373,1,3200000000.0
1762809804.759373,2,3200000000.0
1762809804.759373,3,2100000000.0
1762809804.759373,4,3200000000.0
1762809804.759373,5,2100000000.0
1762809804.759373,6,3200000000.0
1762809804.759373,7,2100000000.0
1762809804.759373,8,3200000000.0
1762809804.759373,9,3200000000.0
1762809804.759373,0,3200000000.0
1762809804.759373,1,3200000000.0
1762809804.759373,2,3200000000.0
1762809804.759373,3,3200000000.0
1762809804.759373,4,3200000000.0
1762809804.759373,5,3200000000.0
1762809804.759373,6,3200000000.0
1762809804.759373,7,3200000000.0
1762809804.759373,8,3200000000.0
1762809804.759373,9,2100000000.0
1762809804.759373,0,3200000000.0
1762809804.759373,1,3200000000.0
1762809804.759373,2,3200000000.0
1762809804.759373,3,3200000000.0
1762809804.759373,4,3200000000.0
1762809804.759373,5,3200000000.0
1762809804.759373,6,3200000000.0
1762809804.759373,7,3200000000.0
1762809804.759373,8,3200000000.0
1762809804.759373,9,3200000000.0
1762809804.759373,0,3200000000.0
1762809804.759373,1,3200000000.0
1762809804.759373,2,3200000000.0
1762809804.759373,3,2100000000.0
1762809804.759373,4,3200000000.0
1762809804.759373,5,2100000000.0
1762809804.759373,6,3200000000.0
1762809804.759373,7,2100000000.0
1762809804.759373,8,3200000000.0
1762809804.759373,9,3200000000.0
1762809804.759373,0,3200000000.0
1762809804.759373,1,2100000000.0
1762809804.759373,2,3200000000.0
1762809804.759373,3,3200000000.0
1762809804.759373,4,3200000000.0
1762809804.759373,5,3200000000.0
1762809804.759373,6,3200000000.0
1762809804.759373,7,3200000000.0
1762809804.759373,8,3200000000.0
1762809804.759373,9,3200000000.0
1762809804.759373,0,3200000000.0
1762809804.759373,1,2100000000.0
1762809804.759373,2,3200000000.0
