time,scope,value
1765133865.6453028,0,172.47929488767366
1765133865.6453028,1,175.19795158904108
1765133866.6443028,0,169.8936913435658
1765133866.6443028,1,169.5146519909663
1765133867.6443126,0,150.04381954196393
1765133867.6443126,1,157.5594464539672
1765133868.644313,0,146.00949353238613
1765133868.644313,1,155.040429433634
1765133869.6443079,0,152.40765164160862
1765133869.6443079,1,152.3477342472639
1765133870.6443105,0,148.14644559304833
1765133870.6443105,1,159.1366362299816
1765133871.6442997,0,150.07657289304524
1765133871.6442997,1,155.41951787019053
1765133872.6442986,0,147.0944091957056
1765133872.6442986,1,154.5080001004276
1765133873.6443207,0,145.33341493698066
1765133873.6443207,1,157.00382362258364
1765133874.6443071,0,154.05812854122755
1765133874.6443071,1,141.53155160345477
1765133875.6443257,0,156.67091110530654
1765133875.6443257,1,157.42298342751224
1765133876.6443143,0,154.59061280546825
1765133876.6443143,1,154.35387256412395
1765133877.6443038,0,151.5447401771098
1765133877.6443038,1,155.81514590438735
1765133878.6443174,0,150.29104220162563
1765133878.6443174,1,155.1092998023194
1765133879.644333,0,152.57027054140062
1765133879.644333,1,156.15967245387594
1765133880.6443124,0,150.29723259466132
1765133880.6443124,1,159.0361223809307
1765133881.6443071,0,157.99547261083745
1765133881.6443071,1,152.86588122227337
1765133882.6443055,0,155.9323620866246
1765133882.6443055,1,138.74174581103946
1765133883.6463954,0,162.5462563474713
1765133883.6463954,1,149.37046196805014
1765133884.6443152,0,149.64817272398233
1765133884.6443152,1,157.5228252806655
1765133885.6443,0,155.012848906083
1765133885.6443,1,148.94459927470584
1765133886.6443272,0,146.06803802769704
1765133886.6443272,1,152.31606179506028
1765133887.6443172,0,148.27919818204012
1765133887.6443172,1,151.5661960956789
1765133888.644314,0,149.9021936135882
1765133888.644314,1,145.42186857147985
1765133889.6443117,0,156.22698522839383
1765133889.6443117,1,151.78994972630196
1765133890.6443186,0,152.63277130099613
1765133890.6443186,1,157.5739814489055
1765133891.6443074,0,155.10804469139612
1765133891.6443074,1,152.97205090986066
1765133892.6443038,0,144.7950321934056
1765133892.6443038,1,153.27708391143412
1765133893.6443067,0,149.8250853707836
1765133893.6443067,1,155.46605255938087
1765133894.6443038,0,153.92528244710948
1765133894.6443038,1,150.27405691142363
