time,actuator,value
1738706970.3745837,Actuator(ptr=c_void_p(94895720012208)),78.0
1738706973.3891637,Actuator(ptr=c_void_p(94895720012208)),95.0
1738706976.402866,Actuator(ptr=c_void_p(94895720012208)),95.0
1738706979.417328,Actuator(ptr=c_void_p(94895720012208)),95.0
1738706982.431044,Actuator(ptr=c_void_p(94895720012208)),95.0
1738706985.4480622,Actuator(ptr=c_void_p(94895720012208)),95.0
1738706988.4629583,Actuator(ptr=c_void_p(94895720012208)),95.0
1738706991.4766533,Actuator(ptr=c_void_p(94895720012208)),95.0
1738706994.491203,Actuator(ptr=c_void_p(94895720012208)),95.0
1738706997.5044076,Actuator(ptr=c_void_p(94895720012208)),95.0
1738707000.519927,Actuator(ptr=c_void_p(94895720012208)),95.0
1738707003.534438,Actuator(ptr=c_void_p(94895720012208)),78.0
1738707006.5495303,Actuator(ptr=c_void_p(94895720012208)),95.0
1738707009.5641518,Actuator(ptr=c_void_p(94895720012208)),95.0
