time,actuator,value
1746110205.9183276,Actuator(ptr=c_void_p(94389263355792)),118.0
1746110210.9385068,Actuator(ptr=c_void_p(94389263355792)),118.0
1746110215.958275,Actuator(ptr=c_void_p(94389263355792)),118.0
1746110220.97555,Actuator(ptr=c_void_p(94389263355792)),118.0
1746110225.9940593,Actuator(ptr=c_void_p(94389263355792)),118.0
1746110231.0129123,Actuator(ptr=c_void_p(94389263355792)),118.0
