time,actuator,value
1742853639.2012806,Actuator(ptr=c_void_p(94148993807888)),112.0
1742853644.2200778,Actuator(ptr=c_void_p(94148993807888)),112.0
1742853649.240646,Actuator(ptr=c_void_p(94148993807888)),112.0
1742853654.2616372,Actuator(ptr=c_void_p(94148993807888)),112.0
1742853659.2820752,Actuator(ptr=c_void_p(94148993807888)),112.0
1742853664.3011866,Actuator(ptr=c_void_p(94148993807888)),112.0
1742853669.3222451,Actuator(ptr=c_void_p(94148993807888)),112.0
1742853674.3414857,Actuator(ptr=c_void_p(94148993807888)),112.0
