time,actuator,value
1763952000.1841018,Actuator(ptr=c_void_p(387034224)),165.0
1763952002.1896644,Actuator(ptr=c_void_p(387034224)),78.0
1763952004.1868148,Actuator(ptr=c_void_p(387034224)),83.0
1763952006.1853707,Actuator(ptr=c_void_p(387034224)),83.0
1763952008.1882975,Actuator(ptr=c_void_p(387034224)),95.0
1763952010.1858528,Actuator(ptr=c_void_p(387034224)),124.0
1763952012.196516,Actuator(ptr=c_void_p(387034224)),83.0
1763952014.1853995,Actuator(ptr=c_void_p(387034224)),83.0
1763952016.1863184,Actuator(ptr=c_void_p(387034224)),83.0
1763952018.1853201,Actuator(ptr=c_void_p(387034224)),78.0
1763952020.1854327,Actuator(ptr=c_void_p(387034224)),78.0
1763952022.1852303,Actuator(ptr=c_void_p(387034224)),78.0
1763952024.1853027,Actuator(ptr=c_void_p(387034224)),78.0
1763952026.1856782,Actuator(ptr=c_void_p(387034224)),78.0
1763952028.1858518,Actuator(ptr=c_void_p(387034224)),78.0
1763952030.1853764,Actuator(ptr=c_void_p(387034224)),78.0
1763952032.1868234,Actuator(ptr=c_void_p(387034224)),78.0
1763952034.1856136,Actuator(ptr=c_void_p(387034224)),78.0
1763952036.1893818,Actuator(ptr=c_void_p(387034224)),78.0
1763952038.1983275,Actuator(ptr=c_void_p(387034224)),78.0
1763952040.1853328,Actuator(ptr=c_void_p(387034224)),78.0
1763952042.185594,Actuator(ptr=c_void_p(387034224)),78.0
1763952044.1858637,Actuator(ptr=c_void_p(387034224)),78.0
1763952046.1858153,Actuator(ptr=c_void_p(387034224)),78.0
1763952048.1865995,Actuator(ptr=c_void_p(387034224)),78.0
1763952050.192425,Actuator(ptr=c_void_p(387034224)),78.0
1763952052.1866488,Actuator(ptr=c_void_p(387034224)),78.0
1763952054.1886585,Actuator(ptr=c_void_p(387034224)),78.0
1763952056.186432,Actuator(ptr=c_void_p(387034224)),78.0
1763952058.1862211,Actuator(ptr=c_void_p(387034224)),78.0
1763952060.1883955,Actuator(ptr=c_void_p(387034224)),78.0
1763952062.186213,Actuator(ptr=c_void_p(387034224)),78.0
1763952064.186006,Actuator(ptr=c_void_p(387034224)),78.0
1763952066.1867774,Actuator(ptr=c_void_p(387034224)),78.0
1763952068.192172,Actuator(ptr=c_void_p(387034224)),78.0
1763952070.1880357,Actuator(ptr=c_void_p(387034224)),78.0
1763952072.1854646,Actuator(ptr=c_void_p(387034224)),78.0
1763952074.189911,Actuator(ptr=c_void_p(387034224)),78.0
1763952076.186721,Actuator(ptr=c_void_p(387034224)),78.0
1763952078.185838,Actuator(ptr=c_void_p(387034224)),78.0
1763952080.1859453,Actuator(ptr=c_void_p(387034224)),78.0
1763952082.186503,Actuator(ptr=c_void_p(387034224)),78.0
1763952084.1856375,Actuator(ptr=c_void_p(387034224)),78.0
