time,actuator,value
1764002226.4858365,Actuator(ptr=c_void_p(485445792)),165.0
1764002228.492175,Actuator(ptr=c_void_p(485445792)),78.0
1764002230.4934094,Actuator(ptr=c_void_p(485445792)),89.0
1764002232.5058947,Actuator(ptr=c_void_p(485445792)),89.0
1764002234.494976,Actuator(ptr=c_void_p(485445792)),89.0
1764002236.49093,Actuator(ptr=c_void_p(485445792)),89.0
1764002238.4921546,Actuator(ptr=c_void_p(485445792)),89.0
1764002240.4928415,Actuator(ptr=c_void_p(485445792)),89.0
1764002242.4927475,Actuator(ptr=c_void_p(485445792)),89.0
1764002244.4935005,Actuator(ptr=c_void_p(485445792)),89.0
1764002246.492498,Actuator(ptr=c_void_p(485445792)),89.0
1764002248.4911654,Actuator(ptr=c_void_p(485445792)),89.0
1764002250.4922,Actuator(ptr=c_void_p(485445792)),89.0
1764002252.4929552,Actuator(ptr=c_void_p(485445792)),89.0
1764002254.4910393,Actuator(ptr=c_void_p(485445792)),89.0
1764002256.4910314,Actuator(ptr=c_void_p(485445792)),89.0
1764002258.4951167,Actuator(ptr=c_void_p(485445792)),89.0
1764002260.4920359,Actuator(ptr=c_void_p(485445792)),89.0
1764002262.4911983,Actuator(ptr=c_void_p(485445792)),89.0
1764002264.4928272,Actuator(ptr=c_void_p(485445792)),89.0
1764002266.492442,Actuator(ptr=c_void_p(485445792)),89.0
1764002268.4936366,Actuator(ptr=c_void_p(485445792)),89.0
1764002270.4915595,Actuator(ptr=c_void_p(485445792)),89.0
1764002272.4929419,Actuator(ptr=c_void_p(485445792)),89.0
1764002274.4915314,Actuator(ptr=c_void_p(485445792)),89.0
1764002276.4912417,Actuator(ptr=c_void_p(485445792)),89.0
1764002278.49705,Actuator(ptr=c_void_p(485445792)),89.0
1764002280.4925623,Actuator(ptr=c_void_p(485445792)),89.0
