time,actuator,value
1738700257.4652257,Actuator(ptr=c_void_p(94331551176224)),78.0
1738700260.4771912,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700263.489395,Actuator(ptr=c_void_p(94331551176224)),78.0
1738700266.5046775,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700269.5187643,Actuator(ptr=c_void_p(94331551176224)),130.0
1738700272.5319223,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700275.5441988,Actuator(ptr=c_void_p(94331551176224)),130.0
1738700278.557449,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700281.5724585,Actuator(ptr=c_void_p(94331551176224)),78.0
1738700284.5888762,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700287.6047025,Actuator(ptr=c_void_p(94331551176224)),130.0
1738700290.6196916,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700293.6364093,Actuator(ptr=c_void_p(94331551176224)),130.0
1738700296.6527374,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700299.6670895,Actuator(ptr=c_void_p(94331551176224)),78.0
1738700302.6823833,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700305.6966517,Actuator(ptr=c_void_p(94331551176224)),130.0
1738700308.7087152,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700311.7252953,Actuator(ptr=c_void_p(94331551176224)),130.0
1738700314.7378068,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700317.7508194,Actuator(ptr=c_void_p(94331551176224)),107.0
1738700320.766461,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700323.7791252,Actuator(ptr=c_void_p(94331551176224)),130.0
1738700326.791552,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700329.8003075,Actuator(ptr=c_void_p(94331551176224)),147.0
1738700332.812783,Actuator(ptr=c_void_p(94331551176224)),83.0
1738700335.8258908,Actuator(ptr=c_void_p(94331551176224)),130.0
1738700338.8397596,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700341.8542156,Actuator(ptr=c_void_p(94331551176224)),78.0
1738700344.8716948,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700347.8854713,Actuator(ptr=c_void_p(94331551176224)),130.0
1738700350.9003212,Actuator(ptr=c_void_p(94331551176224)),95.0
1738700353.9138196,Actuator(ptr=c_void_p(94331551176224)),130.0
