iteration,actor_loss,critic_loss
0,19.83384895324707,72.57121276855469
1,6.833012580871582,1838.1357421875
2,-6.249110221862793,164.05059814453125
3,-12.2392578125,274.79901123046875
4,-10.333273887634277,769.207275390625
5,-8.298377990722656,588.104248046875
6,2.4957115650177,170.3510284423828
7,11.476266860961914,4.981210231781006
8,15.916831970214844,119.5782470703125
9,15.459851264953613,342.3469543457031
10,11.99786376953125,318.4254150390625
11,6.629001617431641,184.63681030273438
12,0.44783535599708557,59.612125396728516
13,-4.204626560211182,5.5092267990112305
14,-7.318277359008789,41.40510559082031
15,-8.391594886779785,115.01206970214844
16,-7.112080097198486,146.83096313476562
17,-4.737367153167725,132.8573760986328
18,-1.0194499492645264,71.72503662109375
19,2.4542036056518555,22.495914459228516
20,5.4166579246521,4.366989612579346
21,7.040020942687988,21.948406219482422
22,7.293007850646973,56.73704528808594
23,6.118693828582764,71.77200317382812
24,4.207426071166992,55.791534423828125
25,1.4497967958450317,32.455833435058594
26,-0.9372457265853882,8.75490951538086
27,-3.026289701461792,2.146259307861328
28,-4.461479187011719,10.909482955932617
29,-4.966483116149902,25.660381317138672
30,-3.944140672683716,31.941143035888672
31,-2.728616237640381,26.325626373291016
32,-0.8071236610412598,14.934825897216797
33,0.8433926105499268,4.391211032867432
34,2.623115301132202,1.5912940502166748
35,3.096712589263916,7.290740966796875
36,2.9695229530334473,12.980114936828613
37,2.022763252258301,16.710060119628906
38,0.8711921572685242,12.421899795532227
39,0.057808466255664825,4.680233001708984
40,-1.1636344194412231,1.277382493019104
41,-1.5890421867370605,1.3256402015686035
42,-2.2513179779052734,4.246429920196533
43,-1.8514562845230103,6.13346004486084
44,-1.2597055435180664,6.644138336181641
45,-0.7003116011619568,4.701189994812012
46,0.2989104986190796,2.0373728275299072
47,1.2552646398544312,0.4574212431907654
48,1.3830145597457886,1.1042335033416748
49,1.7206720113754272,2.733501434326172
50,1.4380311965942383,3.9429500102996826
51,1.1912111043930054,3.4534189701080322
52,-0.18106615543365479,1.8942515850067139
53,-0.24113428592681885,0.7189612984657288
54,-1.1339014768600464,0.4754020571708679
55,-0.8421294689178467,1.1319594383239746
56,-0.569693922996521,1.833113670349121
57,-0.43005192279815674,1.7539873123168945
58,0.02278868854045868,1.7050676345825195
59,0.38433799147605896,0.5523406267166138
60,0.8413295149803162,0.19781938195228577
61,1.2235183715820312,0.5497400760650635
62,1.1000972986221313,1.3931570053100586
63,1.0287201404571533,1.0361583232879639
64,0.37943387031555176,1.089271903038025
65,0.3426170349121094,0.3762284517288208
66,-0.21592319011688232,0.3968878984451294
67,-0.23037877678871155,0.22796566784381866
68,-0.11517006903886795,0.5511693358421326
69,0.0010248279431834817,0.8046600818634033
70,0.45157912373542786,0.6341797113418579
71,0.5754569172859192,0.5202873349189758
72,0.8936649560928345,0.14109832048416138
73,0.7758006453514099,0.30381524562835693
74,1.0122299194335938,0.3276451528072357
75,0.8630676865577698,0.4388185441493988
76,0.3768135905265808,0.420789897441864
77,0.6722281575202942,0.41034966707229614
78,0.4964221119880676,0.07103493809700012
79,0.09550674259662628,0.15809163451194763
80,0.41912293434143066,0.20084744691848755
81,0.40481558442115784,0.5036170482635498
82,0.5306740403175354,0.1613326072692871
83,0.82464998960495,0.07952765375375748
84,0.6732437014579773,0.23826605081558228
85,1.1052258014678955,0.10314266383647919
86,0.9016444683074951,0.5150937438011169
87,0.7205922603607178,0.1631297469139099
88,0.4646557867527008,0.10673215985298157
89,0.37816914916038513,0.47548675537109375
90,0.46802806854248047,0.0504450723528862
91,0.49457645416259766,0.06934364140033722
92,0.2819904088973999,0.5299420356750488
93,0.45420917868614197,0.09398707747459412
94,0.6053886413574219,0.17368972301483154
95,0.6872406005859375,0.07429155707359314
96,0.7988646030426025,0.16643425822257996
97,0.740455687046051,0.37071382999420166
98,0.7478594779968262,0.3627780079841614
99,0.662445068359375,0.4087429940700531
100,0.6261958479881287,0.0894489735364914
101,0.4833868145942688,0.04064357280731201
102,0.6285929679870605,0.05260950326919556
103,0.5844523906707764,0.050195638090372086
104,1.0704317092895508,0.11245337873697281
105,0.6842079758644104,0.13356897234916687
106,1.0648691654205322,0.02332879602909088
107,0.4811500906944275,0.047016553580760956
108,0.5278875231742859,0.7001060247421265
109,0.9805752038955688,0.10410614311695099
110,0.6669594645500183,0.15542182326316833
111,0.7346259355545044,0.029479119926691055
112,0.418136864900589,0.03858732804656029
113,0.8938539028167725,0.026110302656888962
114,0.6267125010490417,0.032984957098960876
115,0.43801265954971313,0.030205005779862404
116,0.8259381055831909,0.08503685146570206
117,0.507668137550354,0.22704198956489563
118,0.609719455242157,0.028268594294786453
119,0.3530186414718628,0.03626900911331177
120,0.8480755090713501,0.6001625061035156
121,0.7654855847358704,0.19775041937828064
122,0.5885899066925049,0.03231070190668106
123,0.6276808381080627,0.2417418658733368
124,0.2883357107639313,0.07923679053783417
125,0.7221166491508484,0.023535368964076042
126,0.7854472398757935,0.09012332558631897
127,0.6700055003166199,0.09449980407953262
128,0.5017507076263428,0.10017304867506027
129,0.7180160284042358,0.024463899433612823
130,0.5381284356117249,0.742516040802002
131,0.8916260004043579,0.10686492919921875
132,0.8705156445503235,0.012711305171251297
133,0.38500338792800903,0.021835168823599815
134,0.5799102187156677,0.01650480553507805
135,0.8588359951972961,0.022558555006980896
136,0.71333909034729,0.02476518228650093
137,0.5111831426620483,0.1296658217906952
138,0.4747685492038727,0.1867341548204422
139,0.5976205468177795,0.22055596113204956
140,0.5098147988319397,0.06715425103902817
141,0.6633446216583252,0.07742978632450104
142,0.5307981371879578,0.027315478771924973
143,0.4021683633327484,0.5700539350509644
144,0.6451513767242432,0.0694863423705101
145,0.46968066692352295,0.0212496817111969
146,0.55794358253479,0.5804306268692017
147,0.6689666509628296,0.2952699065208435
148,0.8906459808349609,0.016414446756243706
149,0.7609509229660034,0.09083603322505951
150,0.3702605366706848,0.25619906187057495
151,0.9516925811767578,0.013088174164295197
152,0.5605490207672119,0.08544052392244339
153,0.9319296479225159,0.08483670651912689
154,0.6883989572525024,0.0225937869399786
155,0.7094323635101318,0.0739997923374176
156,0.5552831292152405,0.19005295634269714
157,0.7050734162330627,0.018818240612745285
158,0.7941202521324158,0.09961603581905365
159,0.5173885226249695,0.12211008369922638
160,0.5273347496986389,0.19549886882305145
161,0.9246362447738647,0.011561684310436249
162,0.6227900385856628,0.0714755579829216
163,0.3386807143688202,0.08353106677532196
164,0.5603346824645996,0.15347209572792053
165,0.4290272891521454,0.1951991468667984
166,0.7892113327980042,0.014593806117773056
167,0.8278516530990601,0.008449902758002281
168,0.7304747104644775,0.06978296488523483
169,0.6344761848449707,0.012632308527827263
170,0.6501202583312988,0.07588893175125122
171,0.7412793636322021,0.016611529514193535
172,0.8000349998474121,0.019872264936566353
173,0.7411326766014099,0.01692625880241394
174,0.604620635509491,0.02180165983736515
175,0.4245058298110962,0.34609365463256836
176,0.5445027947425842,0.02069873921573162
177,0.7135559916496277,0.2178116887807846
178,0.7230314612388611,0.013701461255550385
179,0.8045375943183899,0.012060423381626606
180,0.7153345346450806,0.0150256073102355
181,0.4943513870239258,0.013767476193606853
182,0.6048889756202698,0.23198078572750092
183,0.735481858253479,0.03404664248228073
184,0.729458749294281,0.015111859887838364
185,0.9033238887786865,0.3354947865009308
186,0.6573641300201416,0.07532042264938354
187,0.6143980622291565,0.022336352616548538
188,0.6110588908195496,0.04176749289035797
189,0.5123727917671204,0.3204649090766907
190,0.7081975340843201,0.051636703312397
191,0.8534696102142334,0.11438484489917755
192,0.5544695854187012,0.15466320514678955
193,0.9008224606513977,0.043782737106084824
194,0.6688655018806458,0.34787070751190186
195,0.650277316570282,0.014155048877000809
196,0.6813130378723145,0.010707514360547066
197,0.3607455790042877,0.012287629768252373
198,0.731315016746521,0.1803998053073883
199,0.7694453597068787,0.013596540316939354
200,0.7514922618865967,0.23852792382240295
201,0.908176064491272,0.0711817741394043
202,0.5593404173851013,0.22422930598258972
203,0.5924846529960632,0.46299242973327637
204,0.9271009564399719,0.30685484409332275
205,0.6017718315124512,0.16125115752220154
206,0.7543274760246277,0.011558683589100838
207,0.8417940735816956,0.028185641393065453
208,0.6069244146347046,0.007651990279555321
209,0.8874526023864746,0.15786337852478027
210,0.5852665901184082,0.7466334104537964
211,0.9027208685874939,0.5014515519142151
212,0.7349323034286499,0.03876827657222748
213,0.7747547626495361,0.014300251379609108
214,0.4020358622074127,0.011803915724158287
215,0.5580230951309204,0.1231548860669136
216,0.5892755389213562,0.07176350802183151
217,0.4902839660644531,0.075834259390831
218,0.6017283797264099,0.0129542276263237
219,0.7942387461662292,0.010832883417606354
220,0.5350184440612793,0.07956583797931671
221,0.5915355682373047,0.07369852811098099
222,0.6972155570983887,0.007399116642773151
223,0.6744970679283142,0.009845656342804432
224,0.6066570281982422,0.10408638417720795
225,0.5567203164100647,0.067692831158638
226,0.5670338273048401,0.01869654469192028
227,0.38998469710350037,0.012381454929709435
228,0.7029107809066772,0.156296506524086
229,0.834412157535553,0.0136316679418087
230,0.5660951137542725,0.0772949755191803
231,0.8102053999900818,0.06898514926433563
232,0.41665515303611755,0.010029555298388004
233,0.17816320061683655,0.011601882055401802
234,0.6766738295555115,0.33353960514068604
235,0.7405287027359009,0.006298486143350601
236,0.7321799397468567,0.2754471004009247
237,0.6817420125007629,0.10459916293621063
238,0.402732253074646,0.0655125081539154
239,0.6551286578178406,0.07093445211648941
240,0.6550578474998474,0.008907143957912922
241,0.7609239220619202,0.007988250814378262
242,0.6921032667160034,0.2894597053527832
243,0.5547417402267456,0.015383044257760048
244,0.7438387274742126,0.07185183465480804
245,0.6581606268882751,0.1028917133808136
246,0.6123303771018982,0.006936442106962204
247,0.5872960090637207,0.009456833824515343
248,0.6425061225891113,0.3639334440231323
249,0.45458588004112244,0.010578397661447525
250,0.3108302056789398,0.010270772501826286
251,0.7174676656723022,0.07014816999435425
252,0.6917579770088196,0.010998623445630074
253,0.7261020541191101,0.2736950218677521
254,0.6001452803611755,0.008401420898735523
255,0.6646199226379395,0.44138264656066895
